PLAYER_ID,PLAYER_NAME_LAST_FIRST,SORT_ORDER,GP,G,DRIBBLE_RANGE,FGA_FREQUENCY,FGM,FGA,FG_PCT,EFG_PCT,FG2A_FREQUENCY,FG2M,FG2A,FG2_PCT,FG3A_FREQUENCY,FG3M,FG3A,FG3_PCT,SEASON,SEASON_TYPE
1627827,"Finney-Smith, Dorian",3,36,7,2 Dribbles,0.065,4,8,0.5,0.5,0.056,4,7,0.571,0.008,0,1,0.0,2025-26,Regular Season
203926,"McDermott, Doug",1,25,24,0 Dribbles,0.858,41,97,0.423,0.624,0.018,2,2,1.0,0.841,39,95,0.411,2025-26,Regular Season
203926,"McDermott, Doug",2,25,4,1 Dribble,0.062,2,7,0.286,0.429,0.0,0,0,,0.062,2,7,0.286,2025-26,Regular Season
203926,"McDermott, Doug",3,25,6,2 Dribbles,0.071,2,8,0.25,0.25,0.062,2,7,0.286,0.009,0,1,0.0,2025-26,Regular Season
203926,"McDermott, Doug",4,25,1,3-6 Dribbles,0.009,1,1,1.0,1.0,0.009,1,1,1.0,0.0,0,0,,2025-26,Regular Season
1642962,"Powell, Drake",1,59,48,0 Dribbles,0.492,53,155,0.342,0.474,0.057,12,18,0.667,0.435,41,137,0.299,2025-26,Regular Season
1642962,"Powell, Drake",2,59,16,1 Dribble,0.054,6,17,0.353,0.412,0.025,4,8,0.5,0.029,2,9,0.222,2025-26,Regular Season
1642962,"Powell, Drake",3,59,23,2 Dribbles,0.092,16,29,0.552,0.569,0.073,15,23,0.652,0.019,1,6,0.167,2025-26,Regular Season
1642962,"Powell, Drake",4,59,47,3-6 Dribbles,0.283,49,89,0.551,0.573,0.251,45,79,0.57,0.032,4,10,0.4,2025-26,Regular Season
1642962,"Powell, Drake",5,59,19,7+ Dribbles,0.079,7,25,0.28,0.3,0.07,6,22,0.273,0.01,1,3,0.333,2025-26,Regular Season
203110,"Green, Draymond",1,64,63,0 Dribbles,0.812,150,385,0.39,0.517,0.184,52,87,0.598,0.629,98,298,0.329,2025-26,Regular Season
203110,"Green, Draymond",2,64,24,1 Dribble,0.063,19,30,0.633,0.633,0.061,19,29,0.655,0.002,0,1,0.0,2025-26,Regular Season
203110,"Green, Draymond",3,64,19,2 Dribbles,0.053,13,25,0.52,0.52,0.051,13,24,0.542,0.002,0,1,0.0,2025-26,Regular Season
203110,"Green, Draymond",4,64,16,3-6 Dribbles,0.04,8,19,0.421,0.421,0.04,8,19,0.421,0.0,0,0,,2025-26,Regular Season
203110,"Green, Draymond",5,64,15,7+ Dribbles,0.032,6,15,0.4,0.4,0.032,6,15,0.4,0.0,0,0,,2025-26,Regular Season
1629234,"Eubanks, Drew",1,42,38,0 Dribbles,0.744,73,116,0.629,0.634,0.705,72,110,0.655,0.038,1,6,0.167,2025-26,Regular Season
1629234,"Eubanks, Drew",2,42,17,1 Dribble,0.16,11,25,0.44,0.44,0.16,11,25,0.44,0.0,0,0,,2025-26,Regular Season
1629234,"Eubanks, Drew",3,42,13,2 Dribbles,0.083,9,13,0.692,0.692,0.083,9,13,0.692,0.0,0,0,,2025-26,Regular Season
1629234,"Eubanks, Drew",4,42,2,3-6 Dribbles,0.013,0,2,0.0,0.0,0.006,0,1,0.0,0.006,0,1,0.0,2025-26,Regular Season
1641809,"Peterson, Drew",1,6,5,0 Dribbles,0.75,0,12,0.0,0.0,0.0,0,0,,0.75,0,12,0.0,2025-26,Regular Season
1641809,"Peterson, Drew",3,6,3,2 Dribbles,0.188,1,3,0.333,0.333,0.188,1,3,0.333,0.0,0,0,,2025-26,Regular Season
1641809,"Peterson, Drew",4,6,1,3-6 Dribbles,0.063,1,1,1.0,1.0,0.063,1,1,1.0,0.0,0,0,,2025-26,Regular Season
1631166,"Timme, Drew",1,23,13,0 Dribbles,0.569,16,29,0.552,0.672,0.235,9,12,0.75,0.333,7,17,0.412,2025-26,Regular Season
1631166,"Timme, Drew",2,23,4,1 Dribble,0.098,4,5,0.8,0.9,0.078,3,4,0.75,0.02,1,1,1.0,2025-26,Regular Season
1631166,"Timme, Drew",3,23,4,2 Dribbles,0.137,4,7,0.571,0.571,0.137,4,7,0.571,0.0,0,0,,2025-26,Regular Season
1631166,"Timme, Drew",4,23,4,3-6 Dribbles,0.157,4,8,0.5,0.5,0.137,4,7,0.571,0.02,0,1,0.0,2025-26,Regular Season
1631166,"Timme, Drew",5,23,2,7+ Dribbles,0.039,2,2,1.0,1.0,0.039,2,2,1.0,0.0,0,0,,2025-26,Regular Season
1630696,"Smith, Dru",1,70,59,0 Dribbles,0.438,49,140,0.35,0.468,0.103,16,33,0.485,0.334,33,107,0.308,2025-26,Regular Season
1630696,"Smith, Dru",2,70,30,1 Dribble,0.122,21,39,0.538,0.577,0.088,18,28,0.643,0.034,3,11,0.273,2025-26,Regular Season
1630696,"Smith, Dru",3,70,21,2 Dribbles,0.094,15,30,0.5,0.5,0.094,15,30,0.5,0.0,0,0,,2025-26,Regular Season
1630696,"Smith, Dru",4,70,43,3-6 Dribbles,0.225,35,72,0.486,0.493,0.206,34,66,0.515,0.019,1,6,0.167,2025-26,Regular Season
1630696,"Smith, Dru",5,70,29,7+ Dribbles,0.122,13,39,0.333,0.346,0.116,12,37,0.324,0.006,1,2,0.5,2025-26,Regular Season
1629130,"Robinson, Duncan",1,73,72,0 Dribbles,0.652,187,428,0.437,0.631,0.047,21,31,0.677,0.605,166,397,0.418,2025-26,Regular Season
1629130,"Robinson, Duncan",2,73,60,1 Dribble,0.18,51,118,0.432,0.572,0.038,18,25,0.72,0.142,33,93,0.355,2025-26,Regular Season
1629130,"Robinson, Duncan",3,73,41,2 Dribbles,0.096,29,63,0.46,0.508,0.081,23,53,0.434,0.015,6,10,0.6,2025-26,Regular Season
1629130,"Robinson, Duncan",4,73,33,3-6 Dribbles,0.067,24,44,0.545,0.568,0.053,22,35,0.629,0.014,2,9,0.222,2025-26,Regular Season
1629130,"Robinson, Duncan",5,73,3,7+ Dribbles,0.005,2,3,0.667,0.667,0.005,2,3,0.667,0.0,0,0,,2025-26,Regular Season
1641871,"Reath, Duop",1,32,24,0 Dribbles,0.865,28,64,0.438,0.617,0.122,5,9,0.556,0.743,23,55,0.418,2025-26,Regular Season
1641871,"Reath, Duop",2,32,3,1 Dribble,0.041,2,3,0.667,0.667,0.041,2,3,0.667,0.0,0,0,,2025-26,Regular Season
1641871,"Reath, Duop",3,32,4,2 Dribbles,0.068,2,5,0.4,0.4,0.068,2,5,0.4,0.0,0,0,,2025-26,Regular Season
1641871,"Reath, Duop",4,32,2,3-6 Dribbles,0.027,1,2,0.5,0.5,0.027,1,2,0.5,0.0,0,0,,2025-26,Regular Season
203939,"Powell, Dwight",1,58,32,0 Dribbles,0.733,38,63,0.603,0.611,0.698,37,60,0.617,0.035,1,3,0.333,2025-26,Regular Season
203939,"Powell, Dwight",2,58,13,1 Dribble,0.186,14,16,0.875,0.875,0.186,14,16,0.875,0.0,0,0,,2025-26,Regular Season
203939,"Powell, Dwight",3,58,6,2 Dribbles,0.07,4,6,0.667,0.667,0.07,4,6,0.667,0.0,0,0,,2025-26,Regular Season
203939,"Powell, Dwight",4,58,1,3-6 Dribbles,0.012,1,1,1.0,1.0,0.012,1,1,1.0,0.0,0,0,,2025-26,Regular Season
1642928,"Cardwell, Dylan",1,40,38,0 Dribbles,0.786,75,121,0.62,0.62,0.779,75,120,0.625,0.006,0,1,0.0,2025-26,Regular Season
1642928,"Cardwell, Dylan",2,40,18,1 Dribble,0.175,13,27,0.481,0.481,0.175,13,27,0.481,0.0,0,0,,2025-26,Regular Season
1642928,"Cardwell, Dylan",3,40,4,2 Dribbles,0.026,0,4,0.0,0.0,0.026,0,4,0.0,0.0,0,0,,2025-26,Regular Season
1642928,"Cardwell, Dylan",4,40,2,3-6 Dribbles,0.013,0,2,0.0,0.0,0.013,0,2,0.0,0.0,0,0,,2025-26,Regular Season
1642844,"Harper, Dylan",1,64,60,0 Dribbles,0.3,80,180,0.444,0.581,0.085,31,51,0.608,0.215,49,129,0.38,2025-26,Regular Season
1642844,"Harper, Dylan",2,64,30,1 Dribble,0.077,18,46,0.391,0.402,0.052,17,31,0.548,0.025,1,15,0.067,2025-26,Regular Season
1642844,"Harper, Dylan",3,64,41,2 Dribbles,0.095,37,57,0.649,0.649,0.088,37,53,0.698,0.007,0,4,0.0,2025-26,Regular Season
1642844,"Harper, Dylan",4,64,61,3-6 Dribbles,0.333,106,200,0.53,0.53,0.319,106,192,0.552,0.013,0,8,0.0,2025-26,Regular Season
1642844,"Harper, Dylan",5,64,53,7+ Dribbles,0.196,61,118,0.517,0.534,0.18,57,108,0.528,0.017,4,10,0.4,2025-26,Regular Season
1630700,"Daniels, Dyson",1,73,71,0 Dribbles,0.412,159,307,0.518,0.549,0.278,140,207,0.676,0.134,19,100,0.19,2025-26,Regular Season
1630700,"Daniels, Dyson",2,73,47,1 Dribble,0.118,51,88,0.58,0.585,0.111,50,83,0.602,0.007,1,5,0.2,2025-26,Regular Season
1630700,"Daniels, Dyson",3,73,53,2 Dribbles,0.107,36,80,0.45,0.45,0.106,36,79,0.456,0.001,0,1,0.0,2025-26,Regular Season
1630700,"Daniels, Dyson",4,73,72,3-6 Dribbles,0.271,107,202,0.53,0.53,0.268,107,200,0.535,0.003,0,2,0.0,2025-26,Regular Season
1630700,"Daniels, Dyson",5,73,44,7+ Dribbles,0.091,34,68,0.5,0.5,0.089,34,66,0.515,0.003,0,2,0.0,2025-26,Regular Season
1630604,"Liddell, E.J.",1,21,16,0 Dribbles,0.702,13,40,0.325,0.413,0.14,6,8,0.75,0.561,7,32,0.219,2025-26,Regular Season
1630604,"Liddell, E.J.",2,21,3,1 Dribble,0.053,2,3,0.667,0.667,0.035,2,2,1.0,0.018,0,1,0.0,2025-26,Regular Season
1630604,"Liddell, E.J.",3,21,2,2 Dribbles,0.053,1,3,0.333,0.333,0.053,1,3,0.333,0.0,0,0,,2025-26,Regular Season
1630604,"Liddell, E.J.",4,21,6,3-6 Dribbles,0.123,4,7,0.571,0.571,0.123,4,7,0.571,0.0,0,0,,2025-26,Regular Season
1630604,"Liddell, E.J.",5,21,3,7+ Dribbles,0.07,2,4,0.5,0.5,0.07,2,4,0.5,0.0,0,0,,2025-26,Regular Season
1642856,"Dëmin, Egor",1,52,50,0 Dribbles,0.499,96,224,0.429,0.614,0.042,13,19,0.684,0.457,83,205,0.405,2025-26,Regular Season
1642856,"Dëmin, Egor",2,52,34,1 Dribble,0.122,21,55,0.382,0.536,0.016,4,7,0.571,0.107,17,48,0.354,2025-26,Regular Season
1642856,"Dëmin, Egor",3,52,21,2 Dribbles,0.06,9,27,0.333,0.37,0.031,7,14,0.5,0.029,2,13,0.154,2025-26,Regular Season
1642856,"Dëmin, Egor",4,52,39,3-6 Dribbles,0.158,28,71,0.394,0.444,0.111,21,50,0.42,0.047,7,21,0.333,2025-26,Regular Season
1642856,"Dëmin, Egor",5,52,37,7+ Dribbles,0.16,25,72,0.347,0.451,0.082,10,37,0.27,0.078,15,35,0.429,2025-26,Regular Season
1641989,"Harkless, Elijah",1,26,21,0 Dribbles,0.497,24,80,0.3,0.413,0.05,6,8,0.75,0.447,18,72,0.25,2025-26,Regular Season
1641989,"Harkless, Elijah",2,26,9,1 Dribble,0.099,4,16,0.25,0.313,0.043,2,7,0.286,0.056,2,9,0.222,2025-26,Regular Season
1641989,"Harkless, Elijah",3,26,9,2 Dribbles,0.075,6,12,0.5,0.5,0.075,6,12,0.5,0.0,0,0,,2025-26,Regular Season
1641989,"Harkless, Elijah",4,26,16,3-6 Dribbles,0.261,14,42,0.333,0.333,0.236,14,38,0.368,0.025,0,4,0.0,2025-26,Regular Season
1641989,"Harkless, Elijah",5,26,7,7+ Dribbles,0.068,6,11,0.545,0.591,0.05,5,8,0.625,0.019,1,3,0.333,2025-26,Regular Season
201569,"Gordon, Eric",1,6,5,0 Dribbles,0.619,8,13,0.615,0.923,0.0,0,0,,0.619,8,13,0.615,2025-26,Regular Season
201569,"Gordon, Eric",2,6,1,1 Dribble,0.048,0,1,0.0,0.0,0.0,0,0,,0.048,0,1,0.0,2025-26,Regular Season
201569,"Gordon, Eric",3,6,2,2 Dribbles,0.095,1,2,0.5,0.5,0.095,1,2,0.5,0.0,0,0,,2025-26,Regular Season
201569,"Gordon, Eric",4,6,4,3-6 Dribbles,0.238,3,5,0.6,0.6,0.238,3,5,0.6,0.0,0,0,,2025-26,Regular Season
1630679,"Thompson, Ethan",1,27,20,0 Dribbles,0.579,29,81,0.358,0.506,0.071,5,10,0.5,0.507,24,71,0.338,2025-26,Regular Season
1630679,"Thompson, Ethan",2,27,11,1 Dribble,0.1,5,14,0.357,0.464,0.029,2,4,0.5,0.071,3,10,0.3,2025-26,Regular Season
1630679,"Thompson, Ethan",3,27,13,2 Dribbles,0.121,7,17,0.412,0.441,0.114,6,16,0.375,0.007,1,1,1.0,2025-26,Regular Season
1630679,"Thompson, Ethan",4,27,11,3-6 Dribbles,0.193,13,27,0.481,0.519,0.157,11,22,0.5,0.036,2,5,0.4,2025-26,Regular Season
1630679,"Thompson, Ethan",5,27,1,7+ Dribbles,0.007,0,1,0.0,0.0,0.007,0,1,0.0,0.0,0,0,,2025-26,Regular Season
1630596,"Mobley, Evan",1,62,62,0 Dribbles,0.509,244,418,0.584,0.645,0.307,193,252,0.766,0.202,51,166,0.307,2025-26,Regular Season
1630596,"Mobley, Evan",2,62,54,1 Dribble,0.153,59,126,0.468,0.48,0.136,56,112,0.5,0.017,3,14,0.214,2025-26,Regular Season
1630596,"Mobley, Evan",3,62,44,2 Dribbles,0.091,39,75,0.52,0.527,0.085,38,70,0.543,0.006,1,5,0.2,2025-26,Regular Season
1630596,"Mobley, Evan",4,62,57,3-6 Dribbles,0.179,76,147,0.517,0.537,0.158,70,130,0.538,0.021,6,17,0.353,2025-26,Regular Season
1630596,"Mobley, Evan",5,62,33,7+ Dribbles,0.067,29,55,0.527,0.527,0.065,29,53,0.547,0.002,0,2,0.0,2025-26,Regular Season
1630532,"Wagner, Franz",1,30,29,0 Dribbles,0.286,63,129,0.488,0.585,0.135,38,61,0.623,0.151,25,68,0.368,2025-26,Regular Season
1630532,"Wagner, Franz",2,30,27,1 Dribble,0.157,29,71,0.408,0.451,0.118,23,53,0.434,0.04,6,18,0.333,2025-26,Regular Season
1630532,"Wagner, Franz",3,30,23,2 Dribbles,0.14,33,63,0.524,0.548,0.12,30,54,0.556,0.02,3,9,0.333,2025-26,Regular Season
1630532,"Wagner, Franz",4,30,30,3-6 Dribbles,0.282,64,127,0.504,0.531,0.242,57,109,0.523,0.04,7,18,0.389,2025-26,Regular Season
1630532,"Wagner, Franz",5,30,25,7+ Dribbles,0.135,28,61,0.459,0.467,0.113,27,51,0.529,0.022,1,10,0.1,2025-26,Regular Season
1641713,"Jackson, GG",1,54,49,0 Dribbles,0.382,91,193,0.472,0.585,0.125,47,63,0.746,0.257,44,130,0.338,2025-26,Regular Season
1641713,"Jackson, GG",2,54,38,1 Dribble,0.127,31,64,0.484,0.547,0.075,23,38,0.605,0.051,8,26,0.308,2025-26,Regular Season
1641713,"Jackson, GG",3,54,37,2 Dribbles,0.176,42,89,0.472,0.5,0.135,37,68,0.544,0.042,5,21,0.238,2025-26,Regular Season
1641713,"Jackson, GG",4,54,46,3-6 Dribbles,0.261,74,132,0.561,0.58,0.238,69,120,0.575,0.024,5,12,0.417,2025-26,Regular Season
1641713,"Jackson, GG",5,54,20,7+ Dribbles,0.053,14,27,0.519,0.537,0.051,13,26,0.5,0.002,1,1,1.0,2025-26,Regular Season
1629216,"Vincent, Gabe",1,50,20,0 Dribbles,0.468,12,37,0.324,0.459,0.038,2,3,0.667,0.43,10,34,0.294,2025-26,Regular Season
1629216,"Vincent, Gabe",2,50,8,1 Dribble,0.177,3,14,0.214,0.25,0.025,2,2,1.0,0.152,1,12,0.083,2025-26,Regular Season
1629216,"Vincent, Gabe",3,50,4,2 Dribbles,0.089,4,7,0.571,0.714,0.038,2,3,0.667,0.051,2,4,0.5,2025-26,Regular Season
1629216,"Vincent, Gabe",4,50,9,3-6 Dribbles,0.152,5,12,0.417,0.583,0.038,1,3,0.333,0.114,4,9,0.444,2025-26,Regular Season
1629216,"Vincent, Gabe",5,50,7,7+ Dribbles,0.114,3,9,0.333,0.333,0.063,3,5,0.6,0.051,0,4,0.0,2025-26,Regular Season
202066,"Temple, Garrett",1,21,8,0 Dribbles,0.643,2,9,0.222,0.333,0.0,0,0,,0.643,2,9,0.222,2025-26,Regular Season
202066,"Temple, Garrett",2,21,1,1 Dribble,0.071,0,1,0.0,0.0,0.071,0,1,0.0,0.0,0,0,,2025-26,Regular Season
202066,"Temple, Garrett",3,21,1,2 Dribbles,0.071,0,1,0.0,0.0,0.071,0,1,0.0,0.0,0,0,,2025-26,Regular Season
202066,"Temple, Garrett",4,21,1,3-6 Dribbles,0.071,0,1,0.0,0.0,0.0,0,0,,0.071,0,1,0.0,2025-26,Regular Season
202066,"Temple, Garrett",5,21,2,7+ Dribbles,0.143,1,2,0.5,0.5,0.071,1,1,1.0,0.071,0,1,0.0,2025-26,Regular Season
1629726,"Mathews, Garrison",1,15,12,0 Dribbles,0.808,18,42,0.429,0.631,0.019,1,1,1.0,0.788,17,41,0.415,2025-26,Regular Season
1629726,"Mathews, Garrison",2,15,4,1 Dribble,0.096,1,5,0.2,0.2,0.019,1,1,1.0,0.077,0,4,0.0,2025-26,Regular Season
1629726,"Mathews, Garrison",3,15,3,2 Dribbles,0.058,1,3,0.333,0.333,0.058,1,3,0.333,0.0,0,0,,2025-26,Regular Season
1629726,"Mathews, Garrison",4,15,2,3-6 Dribbles,0.038,1,2,0.5,0.5,0.019,1,1,1.0,0.019,0,1,0.0,2025-26,Regular Season
203914,"Harris, Gary",1,46,34,0 Dribbles,0.653,31,62,0.5,0.71,0.063,5,6,0.833,0.589,26,56,0.464,2025-26,Regular Season
203914,"Harris, Gary",2,46,6,1 Dribble,0.063,3,6,0.5,0.583,0.021,2,2,1.0,0.042,1,4,0.25,2025-26,Regular Season
203914,"Harris, Gary",3,46,11,2 Dribbles,0.126,5,12,0.417,0.417,0.105,5,10,0.5,0.021,0,2,0.0,2025-26,Regular Season
203914,"Harris, Gary",4,46,13,3-6 Dribbles,0.147,4,14,0.286,0.286,0.126,4,12,0.333,0.021,0,2,0.0,2025-26,Regular Season
203914,"Harris, Gary",5,46,1,7+ Dribbles,0.011,0,1,0.0,0.0,0.011,0,1,0.0,0.0,0,0,,2025-26,Regular Season
1627780,"Payton II, Gary",1,68,60,0 Dribbles,0.74,160,285,0.561,0.619,0.444,127,171,0.743,0.296,33,114,0.289,2025-26,Regular Season
1627780,"Payton II, Gary",2,68,33,1 Dribble,0.138,35,53,0.66,0.689,0.122,32,47,0.681,0.016,3,6,0.5,2025-26,Regular Season
1627780,"Payton II, Gary",3,68,18,2 Dribbles,0.055,12,21,0.571,0.571,0.052,12,20,0.6,0.003,0,1,0.0,2025-26,Regular Season
1627780,"Payton II, Gary",4,68,18,3-6 Dribbles,0.062,14,24,0.583,0.604,0.06,13,23,0.565,0.003,1,1,1.0,2025-26,Regular Season
1627780,"Payton II, Gary",5,68,2,7+ Dribbles,0.005,0,2,0.0,0.0,0.005,0,2,0.0,0.0,0,0,,2025-26,Regular Season
1629018,"Trent Jr., Gary",1,64,59,0 Dribbles,0.547,99,252,0.393,0.585,0.013,2,6,0.333,0.534,97,246,0.394,2025-26,Regular Season
1629018,"Trent Jr., Gary",2,64,30,1 Dribble,0.098,16,45,0.356,0.456,0.024,7,11,0.636,0.074,9,34,0.265,2025-26,Regular Season
1629018,"Trent Jr., Gary",3,64,35,2 Dribbles,0.121,19,56,0.339,0.384,0.067,14,31,0.452,0.054,5,25,0.2,2025-26,Regular Season
1629018,"Trent Jr., Gary",4,64,43,3-6 Dribbles,0.202,42,93,0.452,0.5,0.15,33,69,0.478,0.052,9,24,0.375,2025-26,Regular Season
1629018,"Trent Jr., Gary",5,64,12,7+ Dribbles,0.033,4,15,0.267,0.367,0.022,1,10,0.1,0.011,3,5,0.6,2025-26,Regular Season
203507,"Antetokounmpo, Giannis",1,36,33,0 Dribbles,0.261,113,156,0.724,0.756,0.226,103,135,0.763,0.035,10,21,0.476,2025-26,Regular Season
203507,"Antetokounmpo, Giannis",2,36,35,1 Dribble,0.187,67,112,0.598,0.603,0.169,66,101,0.653,0.018,1,11,0.091,2025-26,Regular Season
203507,"Antetokounmpo, Giannis",3,36,34,2 Dribbles,0.174,65,104,0.625,0.635,0.169,63,101,0.624,0.005,2,3,0.667,2025-26,Regular Season
203507,"Antetokounmpo, Giannis",4,36,34,3-6 Dribbles,0.253,83,151,0.55,0.55,0.246,83,147,0.565,0.007,0,4,0.0,2025-26,Regular Season
203507,"Antetokounmpo, Giannis",5,36,29,7+ Dribbles,0.125,45,75,0.6,0.613,0.115,43,69,0.623,0.01,2,6,0.333,2025-26,Regular Season
1629048,"Bitadze, Goga",1,59,53,0 Dribbles,0.777,100,150,0.667,0.673,0.72,98,139,0.705,0.057,2,11,0.182,2025-26,Regular Season
1629048,"Bitadze, Goga",2,59,30,1 Dribble,0.192,27,37,0.73,0.73,0.192,27,37,0.73,0.0,0,0,,2025-26,Regular Season
1629048,"Bitadze, Goga",3,59,4,2 Dribbles,0.021,2,4,0.5,0.5,0.021,2,4,0.5,0.0,0,0,,2025-26,Regular Season
1629048,"Bitadze, Goga",4,59,2,3-6 Dribbles,0.01,2,2,1.0,1.0,0.01,2,2,1.0,0.0,0,0,,2025-26,Regular Season
1641711,"Dick, Gradey",1,71,64,0 Dribbles,0.582,90,217,0.415,0.523,0.155,43,58,0.741,0.426,47,159,0.296,2025-26,Regular Season
1641711,"Dick, Gradey",2,71,41,1 Dribble,0.166,30,62,0.484,0.516,0.145,26,54,0.481,0.021,4,8,0.5,2025-26,Regular Season
1641711,"Dick, Gradey",3,71,41,2 Dribbles,0.139,21,52,0.404,0.433,0.113,18,42,0.429,0.027,3,10,0.3,2025-26,Regular Season
1641711,"Dick, Gradey",4,71,28,3-6 Dribbles,0.11,14,41,0.341,0.354,0.091,13,34,0.382,0.019,1,7,0.143,2025-26,Regular Season
1641711,"Dick, Gradey",5,71,1,7+ Dribbles,0.003,1,1,1.0,1.0,0.003,1,1,1.0,0.0,0,0,,2025-26,Regular Season
1641761,"Nelson, Grant",1,4,2,0 Dribbles,0.667,4,6,0.667,0.667,0.667,4,6,0.667,0.0,0,0,,2025-26,Regular Season
1641761,"Nelson, Grant",2,4,2,1 Dribble,0.222,1,2,0.5,0.5,0.222,1,2,0.5,0.0,0,0,,2025-26,Regular Season
1641761,"Nelson, Grant",3,4,1,2 Dribbles,0.111,0,1,0.0,0.0,0.111,0,1,0.0,0.0,0,0,,2025-26,Regular Season
1629684,"Williams, Grant",1,32,32,0 Dribbles,0.736,54,120,0.45,0.621,0.098,13,16,0.813,0.638,41,104,0.394,2025-26,Regular Season
1629684,"Williams, Grant",2,32,13,1 Dribble,0.135,7,22,0.318,0.386,0.067,4,11,0.364,0.067,3,11,0.273,2025-26,Regular Season
1629684,"Williams, Grant",3,32,10,2 Dribbles,0.074,5,12,0.417,0.458,0.055,4,9,0.444,0.018,1,3,0.333,2025-26,Regular Season
1629684,"Williams, Grant",4,32,8,3-6 Dribbles,0.055,3,9,0.333,0.333,0.055,3,9,0.333,0.0,0,0,,2025-26,Regular Season
1628960,"Allen, Grayson",1,48,46,0 Dribbles,0.407,106,259,0.409,0.591,0.024,12,15,0.8,0.384,94,244,0.385,2025-26,Regular Season
1628960,"Allen, Grayson",2,48,38,1 Dribble,0.14,33,89,0.371,0.528,0.02,5,13,0.385,0.119,28,76,0.368,2025-26,Regular Season
1628960,"Allen, Grayson",3,48,36,2 Dribbles,0.11,30,70,0.429,0.479,0.068,23,43,0.535,0.042,7,27,0.259,2025-26,Regular Season
1628960,"Allen, Grayson",4,48,46,3-6 Dribbles,0.231,63,147,0.429,0.493,0.14,44,89,0.494,0.091,19,58,0.328,2025-26,Regular Season
1628960,"Allen, Grayson",5,48,36,7+ Dribbles,0.112,28,71,0.394,0.43,0.071,23,45,0.511,0.041,5,26,0.192,2025-26,Regular Season
1627824,"Yabusele, Guerschon",1,64,23,0 Dribbles,0.721,50,124,0.403,0.569,0.11,9,19,0.474,0.61,41,105,0.39,2025-26,Regular Season
1627824,"Yabusele, Guerschon",2,64,7,1 Dribble,0.058,5,10,0.5,0.6,0.047,3,8,0.375,0.012,2,2,1.0,2025-26,Regular Season
1627824,"Yabusele, Guerschon",3,64,10,2 Dribbles,0.093,7,16,0.438,0.438,0.087,7,15,0.467,0.006,0,1,0.0,2025-26,Regular Season
1627824,"Yabusele, Guerschon",4,64,14,3-6 Dribbles,0.122,8,21,0.381,0.381,0.116,8,20,0.4,0.006,0,1,0.0,2025-26,Regular Season
1627824,"Yabusele, Guerschon",5,64,1,7+ Dribbles,0.006,1,1,1.0,1.0,0.006,1,1,1.0,0.0,0,0,,2025-26,Regular Season
1630611,"Santos, Gui",1,65,60,0 Dribbles,0.656,137,274,0.5,0.633,0.201,64,84,0.762,0.455,73,190,0.384,2025-26,Regular Season
1630611,"Santos, Gui",2,65,26,1 Dribble,0.096,23,40,0.575,0.6,0.067,21,28,0.75,0.029,2,12,0.167,2025-26,Regular Season
1630611,"Santos, Gui",3,65,25,2 Dribbles,0.084,15,35,0.429,0.429,0.079,15,33,0.455,0.005,0,2,0.0,2025-26,Regular Season
1630611,"Santos, Gui",4,65,27,3-6 Dribbles,0.134,29,56,0.518,0.518,0.129,29,54,0.537,0.005,0,2,0.0,2025-26,Regular Season
1630611,"Santos, Gui",5,65,11,7+ Dribbles,0.031,9,13,0.692,0.692,0.029,9,12,0.75,0.002,0,1,0.0,2025-26,Regular Season
203084,"Barnes, Harrison",1,72,72,0 Dribbles,0.606,140,330,0.424,0.605,0.05,21,27,0.778,0.556,119,303,0.393,2025-26,Regular Season
203084,"Barnes, Harrison",2,72,28,1 Dribble,0.081,19,44,0.432,0.511,0.039,12,21,0.571,0.042,7,23,0.304,2025-26,Regular Season
203084,"Barnes, Harrison",3,72,43,2 Dribbles,0.121,35,66,0.53,0.561,0.105,31,57,0.544,0.017,4,9,0.444,2025-26,Regular Season
203084,"Barnes, Harrison",4,72,47,3-6 Dribbles,0.165,48,90,0.533,0.55,0.156,45,85,0.529,0.009,3,5,0.6,2025-26,Regular Season
203084,"Barnes, Harrison",5,72,11,7+ Dribbles,0.028,4,15,0.267,0.267,0.024,4,13,0.308,0.004,0,2,0.0,2025-26,Regular Season
1631127,"Ingram, Harrison",1,6,3,0 Dribbles,0.667,3,4,0.75,0.875,0.5,2,3,0.667,0.167,1,1,1.0,2025-26,Regular Season
1631127,"Ingram, Harrison",4,6,2,3-6 Dribbles,0.333,2,2,1.0,1.0,0.333,2,2,1.0,0.0,0,0,,2025-26,Regular Season
1629312,"Highsmith, Haywood",1,6,4,0 Dribbles,0.6,7,12,0.583,0.875,0.05,0,1,0.0,0.55,7,11,0.636,2025-26,Regular Season
1629312,"Highsmith, Haywood",2,6,3,1 Dribble,0.15,0,3,0.0,0.0,0.1,0,2,0.0,0.05,0,1,0.0,2025-26,Regular Season
1629312,"Highsmith, Haywood",3,6,3,2 Dribbles,0.15,2,3,0.667,0.833,0.1,1,2,0.5,0.05,1,1,1.0,2025-26,Regular Season
1629312,"Highsmith, Haywood",4,6,2,3-6 Dribbles,0.1,1,2,0.5,0.5,0.1,1,2,0.5,0.0,0,0,,2025-26,Regular Season
1630529,"Jones, Herbert",1,55,55,0 Dribbles,0.549,90,260,0.346,0.477,0.097,22,46,0.478,0.451,68,214,0.318,2025-26,Regular Season
