SEASON_ID,PLAYER_ID,PLAYER_NAME,TEAM_ID,TEAM_ABBREVIATION,TEAM_NAME,PLAY_TYPE,TYPE_GROUPING,PERCENTILE,GP,POSS_PCT,PPP,FG_PCT,FT_POSS_PCT,TOV_POSS_PCT,SF_POSS_PCT,PLUSONE_POSS_PCT,SCORE_POSS_PCT,EFG_PCT,POSS,PTS,FGM,FGA,FGMX,SEASON,SEASON_TYPE
22025,1629012,Collin Sexton,1610612741,CHI,Chicago Bulls,PRBallHandler,Offensive,0.681,22,0.276,0.926,0.471,0.116,0.2,0.116,0.053,0.411,0.543,95,88,33,70,37,2025-26,Regular Season
22025,202710,Jimmy Butler III,1610612744,GSW,Golden State Warriors,PRBallHandler,Offensive,0.948,35,0.131,1.115,0.56,0.218,0.167,0.192,0.026,0.551,0.61,78,87,28,50,22,2025-26,Regular Season
22025,1629611,Terance Mann,1610612751,BKN,Brooklyn Nets,PRBallHandler,Offensive,0.862,60,0.19,1.012,0.5,0.129,0.153,0.129,0.012,0.482,0.532,85,86,31,62,31,2025-26,Regular Season
22025,1642879,Ben Saraf,1610612751,BKN,Brooklyn Nets,PRBallHandler,Offensive,0.218,40,0.33,0.705,0.408,0.115,0.279,0.082,0.016,0.352,0.421,122,86,31,76,45,2025-26,Regular Season
22025,1628978,Donte DiVincenzo,1610612750,MIN,Minnesota Timberwolves,PRBallHandler,Offensive,0.451,75,0.114,0.817,0.333,0.058,0.144,0.058,0.01,0.308,0.458,104,85,28,84,56,2025-26,Regular Season
22025,1630596,Evan Mobley,1610612739,CLE,Cleveland Cavaliers,PRBallHandler,Offensive,0.865,60,0.082,1.012,0.485,0.108,0.12,0.108,0.024,0.47,0.545,83,84,32,66,34,2025-26,Regular Season
22025,1642278,Tyler Kolek,1610612752,NYK,New York Knicks,PRBallHandler,Offensive,0.264,58,0.384,0.728,0.376,0.026,0.158,0.018,0.0,0.333,0.419,114,83,35,93,58,2025-26,Regular Season
22025,1630560,Cam Thomas,1610612749,MIL,Milwaukee Bucks,PRBallHandler,Offensive,0.785,18,0.405,0.976,0.459,0.181,0.12,0.157,0.036,0.47,0.484,83,81,28,61,33,2025-26,Regular Season
22025,1641757,Jordan Miller,1610612746,LAC,LA Clippers,PRBallHandler,Offensive,0.637,55,0.175,0.909,0.492,0.17,0.148,0.125,0.011,0.489,0.492,88,80,30,61,31,2025-26,Regular Season
22025,1642363,Nique Clifford,1610612758,SAC,Sacramento Kings,PRBallHandler,Offensive,0.117,69,0.188,0.608,0.323,0.069,0.215,0.069,0.0,0.285,0.366,130,79,30,93,63,2025-26,Regular Season
