GROUP_SET,PLAYER_ID,PLAYER_NAME,NICKNAME,TEAM_ID,TEAM_ABBREVIATION,AGE,GP,W,L,W_PCT,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,TOV,STL,BLK,BLKA,PF,PFD,PTS,PLUS_MINUS,NBA_FANTASY_PTS,DD2,TD3,WNBA_FANTASY_PTS,GP_RANK,W_RANK,L_RANK,W_PCT_RANK,MIN_RANK,FGM_RANK,FGA_RANK,FG_PCT_RANK,FG3M_RANK,FG3A_RANK,FG3_PCT_RANK,FTM_RANK,FTA_RANK,FT_PCT_RANK,OREB_RANK,DREB_RANK,REB_RANK,AST_RANK,TOV_RANK,STL_RANK,BLK_RANK,BLKA_RANK,PF_RANK,PFD_RANK,PTS_RANK,PLUS_MINUS_RANK,NBA_FANTASY_PTS_RANK,DD2_RANK,TD3_RANK,WNBA_FANTASY_PTS_RANK,TEAM_COUNT,SEASON,SEASON_TYPE,MEASURE_TYPE
Players,203484,Kentavious Caldwell-Pope,Kentavious,1610612763,MEM,33.0,21,9,12,0.429,1.3,0.0,0.2,0.2,0.0,0.1,0.0,0.2,0.2,1.0,0.0,0.2,0.2,0.0,0.1,0.0,0.0,0.0,0.2,0.1,0.3,-1.4,0.6,0,0,0.6,137,151,89,306,392,353,372,345,247,317,247,215,257,1,289,295,341,334,221,227,188,200,317,301,348,377,397,205,24,388,1,2025-26,Regular Season,Base
Players,1631165,Keon Ellis,Keon,1610612739,CLE,26.0,18,10,8,0.556,1.7,0.1,0.2,0.5,0.0,0.1,0.0,0.0,0.0,0.0,0.1,0.2,0.2,0.1,0.0,0.1,0.0,0.0,0.4,0.0,0.2,0.1,1.0,0,0,0.8,172,132,183,166,354,332,374,119,247,332,247,303,317,303,257,305,323,263,289,128,188,200,151,337,359,208,360,205,24,372,2,2025-26,Regular Season,Base
Players,201142,Kevin Durant,Kevin,1610612745,HOU,37.0,41,19,22,0.463,4.5,1.1,2.1,0.523,0.3,0.7,0.4,1.0,1.1,0.851,0.0,0.4,0.4,0.6,0.5,0.1,0.1,0.1,0.4,0.7,3.5,-0.8,5.1,4,0,5.3,2,15,7,276,21,17,28,113,44,58,82,25,29,116,269,171,215,35,7,146,51,82,141,33,17,329,30,63,24,22,1,2025-26,Regular Season,Base
Players,1628989,Kevin Huerter,Kevin,1610612765,DET,27.0,27,16,11,0.593,2.1,0.2,0.8,0.286,0.1,0.5,0.231,0.2,0.2,0.833,0.0,0.4,0.4,0.1,0.1,0.1,0.0,0.1,0.3,0.1,0.7,0.7,1.6,1,0,1.6,72,49,113,136,305,267,199,310,164,134,198,219,241,119,278,180,236,227,187,181,188,104,216,267,262,141,284,141,24,279,2,2025-26,Regular Season,Base
Players,201567,Kevin Love,Kevin,1610612762,UTA,37.0,2,1,1,0.5,5.4,1.0,2.5,0.4,0.5,2.0,0.25,0.0,0.5,0.0,0.0,0.5,0.5,0.0,0.0,0.5,0.0,0.0,2.0,0.5,2.5,3.5,4.6,1,0,4.5,412,383,400,213,3,21,13,226,8,1,177,303,125,303,289,95,171,334,289,6,188,200,2,65,41,20,43,141,24,40,1,2025-26,Regular Season,Base
Players,1641755,Kevin McCullar Jr.,Kevin,1610612752,NYK,25.0,5,3,2,0.6,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,-0.8,0.0,0,0,0.0,350,308,363,116,466,356,406,356,247,338,247,303,317,303,289,366,385,334,289,254,188,200,304,337,379,324,427,205,24,429,1,2025-26,Regular Season,Base
Players,1629645,Kevin Porter Jr.,Kevin,1610612749,MIL,25.0,17,11,6,0.647,3.7,0.6,1.3,0.455,0.1,0.2,0.25,0.6,0.7,0.917,0.1,0.4,0.5,0.6,0.1,0.1,0.1,0.1,0.2,0.4,1.9,1.4,3.9,6,1,3.5,186,115,235,92,71,84,92,171,222,246,177,59,77,81,168,162,161,26,185,208,70,135,276,128,84,90,61,43,14,70,1,2025-26,Regular Season,Base
Players,1626172,Kevon Looney,Kevon,1610612740,NOP,30.0,1,0,1,0.0,1.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0,0.0,0,0,0.0,442,438,400,438,406,356,406,356,247,338,247,303,317,303,289,366,385,334,289,254,188,200,382,337,379,411,427,205,24,429,1,2025-26,Regular Season,Base
Players,1641718,Keyonte George,Keyonte,1610612762,UTA,22.0,23,11,12,0.478,4.1,1.0,2.4,0.429,0.4,1.2,0.321,1.5,1.7,0.921,0.0,0.5,0.5,0.5,0.4,0.2,0.0,0.2,0.5,1.0,4.0,1.3,5.6,4,0,5.9,117,115,89,262,41,20,16,198,18,8,149,5,9,80,273,120,163,39,22,33,188,28,68,7,10,91,19,63,24,14,1,2025-26,Regular Season,Base
Players,1642863,Khaman Maluach,Khaman,1610612756,PHX,19.0,4,1,3,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,371,383,335,402,477,356,406,356,247,338,247,303,317,303,289,366,385,334,289,254,188,200,382,337,379,212,427,205,24,429,1,2025-26,Regular Season,Base
Players,203114,Khris Middleton,Khris,1610612742,DAL,34.0,16,8,8,0.5,3.3,0.6,1.2,0.526,0.3,0.4,0.571,0.6,0.6,0.9,0.1,0.4,0.6,0.3,0.2,0.0,0.1,0.0,0.4,0.4,2.1,-0.5,3.2,1,0,3.3,193,180,183,213,121,77,109,108,57,148,38,74,100,92,160,142,150,112,103,254,132,200,125,96,61,287,103,141,24,79,2,2025-26,Regular Season,Base
Players,1630165,Killian Hayes,Killian,1610612758,SAC,24.0,2,2,0,1.0,3.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.5,0.6,0,0,0.5,412,346,450,1,55,356,406,356,247,338,247,303,317,303,289,95,171,334,289,254,188,200,382,337,379,6,390,205,24,392,1,2025-26,Regular Season,Base
Players,202691,Klay Thompson,Klay,1610612742,DAL,36.0,23,6,17,0.261,2.2,0.2,0.7,0.25,0.2,0.6,0.308,0.0,0.1,0.5,0.0,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.5,0.1,0.6,0.3,0.9,0,0,1.0,117,233,24,400,291,299,224,323,110,100,152,298,299,258,289,336,362,329,274,235,188,200,101,285,292,173,371,205,24,337,1,2025-26,Regular Season,Base
Players,1641738,Kobe Brown,Kobe,1610612754,IND,26.0,9,2,7,0.222,1.8,0.0,0.1,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.1,0.4,0.6,0.1,0.1,0.0,0.1,0.0,0.2,0.0,0.0,-2.2,1.1,0,0,0.9,284,346,207,415,337,356,398,356,247,308,247,303,317,303,172,141,152,263,187,254,73,200,286,337,379,435,352,205,24,362,2,2025-26,Regular Season,Base
Players,1642920,Kobe Sanders,Kobe,1610612746,LAC,23.0,8,4,4,0.5,2.6,0.0,0.5,0.0,0.0,0.3,0.0,0.8,1.0,0.75,0.0,0.3,0.3,0.0,0.1,0.1,0.0,0.0,0.6,0.5,0.8,-0.9,1.3,0,0,1.3,300,279,303,213,234,356,280,356,247,235,247,42,31,176,289,247,304,334,165,106,188,200,41,65,255,334,314,205,24,311,1,2025-26,Regular Season,Base
Players,1642851,Kon Knueppel,Kon,1610612766,CHA,20.0,27,10,17,0.37,3.8,0.5,1.6,0.318,0.2,1.0,0.222,0.5,0.6,0.933,0.2,0.5,0.7,0.2,0.1,0.1,0.0,0.1,0.5,0.4,1.8,-1.3,3.2,3,0,3.2,72,132,24,351,59,103,61,297,76,19,200,85,116,77,107,117,107,158,140,81,188,104,70,101,92,369,102,84,24,91,1,2025-26,Regular Season,Base
Players,1627739,Kris Dunn,Kris,1610612746,LAC,32.0,29,14,15,0.483,2.9,0.1,0.4,0.364,0.0,0.2,0.167,0.1,0.1,1.0,0.0,0.2,0.2,0.2,0.0,0.1,0.0,0.0,0.2,0.1,0.4,-1.7,1.2,0,0,1.0,49,80,49,260,184,322,327,256,244,264,217,266,295,1,284,303,334,209,284,138,188,200,273,281,323,391,331,205,24,336,1,2025-26,Regular Season,Base
Players,1631200,Kris Murray,Kris,1610612757,POR,25.0,18,8,10,0.444,2.6,0.3,0.6,0.6,0.1,0.2,0.667,0.1,0.3,0.4,0.2,0.1,0.2,0.1,0.2,0.0,0.1,0.1,0.4,0.2,0.9,-0.3,1.3,0,0,1.4,172,180,134,292,236,191,270,68,164,282,25,262,214,295,119,364,323,263,111,254,141,139,151,216,226,256,313,205,24,293,1,2025-26,Regular Season,Base
Players,204001,Kristaps Porziņģis,Kristaps,1610612744,GSW,30.0,12,5,7,0.417,2.8,0.6,1.6,0.368,0.0,0.1,0.0,0.7,0.8,0.889,0.3,0.1,0.3,0.1,0.3,0.0,0.1,0.1,0.1,0.3,1.8,-0.3,2.4,1,0,2.4,247,256,207,322,192,85,65,253,247,320,247,54,67,95,68,353,264,301,64,254,101,91,368,134,87,262,189,141,24,167,2,2025-26,Regular Season,Base
Players,203937,Kyle Anderson,Kyle,1610612750,MIN,32.0,5,3,2,0.6,2.3,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.6,0.2,0.0,0.2,0.0,0.2,0.0,0.0,0.0,-0.2,1.6,0,0,1.2,350,308,363,116,287,356,380,356,247,338,247,303,317,303,289,58,135,179,289,38,188,18,382,337,379,248,280,205,24,316,3,2025-26,Regular Season,Base
Players,1642271,Kyle Filipowski,Kyle,1610612762,UTA,22.0,20,10,10,0.5,2.5,0.2,0.7,0.286,0.1,0.3,0.167,0.6,0.7,0.786,0.3,0.6,0.8,0.3,0.2,0.1,0.1,0.2,0.5,0.4,1.0,1.5,2.6,4,0,2.4,147,132,134,213,246,281,223,310,228,214,217,79,78,164,68,83,68,116,137,222,154,37,112,104,197,80,162,63,24,177,1,2025-26,Regular Season,Base
Players,1628398,Kyle Kuzma,Kyle,1610612749,MIL,30.0,25,13,12,0.52,2.8,0.6,1.1,0.593,0.1,0.4,0.3,0.1,0.2,0.6,0.1,0.4,0.4,0.2,0.1,0.0,0.1,0.1,0.4,0.2,1.5,-0.6,2.7,3,0,2.6,96,91,89,203,209,72,122,77,160,169,156,260,252,242,223,186,213,220,243,240,68,96,123,209,120,308,149,84,24,148,1,2025-26,Regular Season,Base
Players,200768,Kyle Lowry,Kyle,1610612755,PHI,40.0,2,1,1,0.5,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.5,0.0,0,0,0.0,412,383,400,213,468,356,406,356,247,338,247,303,317,303,289,366,385,334,289,254,188,200,382,337,379,380,427,205,24,429,1,2025-26,Regular Season,Base
Players,1642273,Kyshawn George,Kyshawn,1610612764,WAS,22.0,13,5,8,0.385,4.0,0.6,2.2,0.286,0.2,1.0,0.231,1.1,1.5,0.737,0.2,0.5,0.6,0.5,0.3,0.2,0.2,0.3,0.5,1.0,2.5,-0.7,4.8,2,0,4.6,234,256,183,343,50,79,26,310,71,19,198,17,15,198,131,131,130,68,45,74,23,6,106,12,40,312,35,110,24,35,1,2025-26,Regular Season,Base
Players,1643018,LJ Cryer,LJ,1610612744,GSW,24.0,7,3,4,0.429,2.1,0.1,0.4,0.333,0.1,0.3,0.5,0.4,0.6,0.75,0.1,0.4,0.6,0.1,0.0,0.0,0.0,0.0,0.3,0.3,0.9,2.1,1.8,0,0,1.7,309,308,303,306,306,314,313,273,132,218,42,106,111,176,142,147,146,230,289,254,188,200,222,159,234,48,266,205,24,249,1,2025-26,Regular Season,Base
Players,1630163,LaMelo Ball,LaMelo,1610612766,CHA,24.0,22,8,14,0.364,2.7,0.6,1.6,0.4,0.3,0.8,0.333,0.3,0.4,0.75,0.0,0.3,0.3,0.3,0.2,0.0,0.0,0.1,0.2,0.4,1.8,-0.5,2.6,4,0,2.8,128,180,62,353,226,74,64,226,51,45,118,173,173,176,271,242,277,111,78,232,188,50,282,100,90,282,161,63,24,125,1,2025-26,Regular Season,Base
Players,1629013,Landry Shamet,Landry,1610612752,NYK,29.0,13,8,5,0.615,3.6,0.5,1.5,0.368,0.5,1.2,0.4,0.5,0.9,0.5,0.1,0.2,0.3,0.2,0.0,0.1,0.0,0.0,0.2,0.7,2.0,0.9,2.8,0,0,3.1,234,180,261,109,77,98,73,253,14,9,82,98,45,258,227,271,282,221,289,175,188,200,278,36,66,128,134,205,24,103,1,2025-26,Regular Season,Base
Players,1626204,Larry Nance Jr.,Larry,1610612739,CLE,33.0,1,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0,0.0,442,383,450,1,480,356,406,356,247,338,247,303,317,303,289,366,385,334,289,254,188,200,382,337,379,115,427,205,24,429,1,2025-26,Regular Season,Base
Players,1628374,Lauri Markkanen,Lauri,1610612762,UTA,28.0,16,10,6,0.625,4.4,1.3,2.4,0.526,0.3,0.7,0.455,0.8,1.0,0.813,0.3,0.8,1.1,0.1,0.3,0.1,0.3,0.1,0.2,0.8,3.6,2.1,5.8,4,0,5.8,193,132,235,100,24,13,19,108,36,72,66,33,31,142,57,32,20,253,64,201,19,127,318,24,15,51,14,63,24,16,1,2025-26,Regular Season,Base
Players,1643133,Lawson Lovering,Lawson,1610612763,MEM,22.0,1,0,1,0.0,5.1,1.0,1.0,1.0,0.0,0.0,0.0,1.0,2.0,0.5,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,3.0,-5.0,6.0,0,0,5.0,442,438,400,438,8,21,130,1,247,338,247,20,3,258,289,366,385,334,289,2,188,200,382,12,24,475,10,205,24,30,1,2025-26,Regular Season,Base
Players,2544,LeBron James,LeBron,1610612747,LAL,41.0,25,17,8,0.68,2.7,0.8,1.3,0.576,0.1,0.3,0.286,0.4,0.6,0.667,0.2,0.5,0.7,0.4,0.2,0.0,0.1,0.2,0.1,0.4,2.0,1.8,3.6,9,1,3.4,96,41,183,68,216,53,88,85,203,228,163,118,103,213,93,118,104,81,126,240,111,18,373,122,66,63,72,25,14,74,1,2025-26,Regular Season,Base
Players,1641778,Leaky Black,Leaky,1610612764,WAS,26.0,3,0,3,0.0,4.7,1.0,2.0,0.5,0.7,1.0,0.667,0.0,0.0,0.0,0.0,0.3,0.3,0.3,0.0,0.0,0.0,0.0,0.7,0.0,2.7,-7.3,3.6,0,0,4.0,390,438,335,438,14,21,35,119,5,19,25,303,317,303,289,198,264,99,289,254,188,200,26,337,35,482,74,205,24,53,1,2025-26,Regular Season,Base
Players,1631159,Leonard Miller,Leonard,1610612741,CHI,22.0,6,2,4,0.333,3.1,0.5,1.0,0.5,0.0,0.2,0.0,0.2,0.3,0.5,0.0,0.2,0.2,0.0,0.0,0.0,0.0,0.0,0.2,0.2,1.2,0.3,1.4,2,0,1.3,334,346,303,365,151,106,130,119,247,282,247,226,180,258,289,305,348,334,289,254,188,200,332,249,174,174,305,110,24,300,1,2025-26,Regular Season,Base
Players,1642862,Liam McNeeley,Liam,1610612766,CHA,20.0,2,1,1,0.5,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5,0.0,0,0,0.0,412,383,400,213,435,356,406,356,247,338,247,303,317,303,289,366,385,334,289,254,188,200,382,337,379,39,427,205,24,429,1,2025-26,Regular Season,Base
Players,1628366,Lonzo Ball,Lonzo,1610612739,CLE,28.0,13,6,7,0.462,2.0,0.1,0.4,0.2,0.1,0.2,0.333,0.2,0.3,0.75,0.1,0.3,0.4,0.2,0.1,0.1,0.0,0.1,0.1,0.2,0.5,1.4,1.4,0,0,1.3,234,233,207,277,313,342,325,345,206,250,118,194,196,176,227,226,245,152,244,175,188,99,374,264,313,87,301,205,24,305,1,2025-26,Regular Season,Base
Players,1629652,Luguentz Dort,Luguentz,1610612760,OKC,26.0,26,19,7,0.731,3.8,0.1,0.6,0.133,0.0,0.5,0.071,0.2,0.2,0.833,0.1,0.6,0.7,0.2,0.1,0.2,0.0,0.0,0.5,0.3,0.4,1.8,2.0,0,0,1.7,89,15,207,56,61,342,261,353,242,110,244,214,239,119,227,67,116,221,244,48,167,200,62,177,331,61,233,205,24,254,1,2025-26,Regular Season,Base
Players,1629029,Luka Dončić,Luka,1610612747,LAL,27.0,23,17,6,0.739,3.4,0.8,1.9,0.432,0.4,1.1,0.36,0.8,0.9,0.905,0.0,0.6,0.6,0.8,0.1,0.2,0.1,0.0,0.3,0.7,2.9,2.9,5.5,14,3,5.2,117,41,235,53,103,46,44,197,18,11,113,32,46,90,273,72,132,12,162,55,98,200,207,45,31,29,21,15,4,24,1,2025-26,Regular Season,Base
Players,1630568,Luka Garza,Luka,1610612738,BOS,27.0,9,5,4,0.556,2.0,0.1,0.3,0.333,0.0,0.1,0.0,0.0,0.0,0.0,0.2,0.1,0.3,0.1,0.1,0.0,0.0,0.0,0.3,0.0,0.2,-0.1,0.7,0,0,0.7,284,256,303,166,324,332,335,273,247,308,247,303,317,303,85,342,264,263,187,254,188,200,181,337,359,240,387,205,24,379,1,2025-26,Regular Season,Base
Players,1628379,Luke Kennard,Luke,1610612747,LAL,29.0,21,10,11,0.476,0.8,0.0,0.1,0.333,0.0,0.1,0.5,0.2,0.2,1.0,0.0,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.4,0.3,0.6,1,1,0.6,137,132,113,264,431,353,393,273,231,317,42,192,236,1,289,350,375,327,289,254,188,200,380,301,332,184,396,141,14,388,2,2025-26,Regular Season,Base
Players,1628436,Luke Kornet,Luke,1610612759,SAS,30.0,24,15,9,0.625,2.4,0.4,0.5,0.75,0.0,0.0,0.0,0.3,0.4,0.778,0.5,0.2,0.7,0.3,0.0,0.0,0.3,0.0,0.2,0.3,1.0,1.7,3.1,1,0,2.5,105,63,159,100,272,176,280,37,247,338,247,162,170,168,15,284,95,117,289,254,19,200,299,184,193,68,114,141,24,149,1,2025-26,Regular Season,Base
Players,1630644,Mac McClung,Mac,1610612741,CHI,27.0,1,0,1,0.0,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,442,438,400,438,259,356,406,356,247,338,247,303,317,303,289,366,385,334,289,254,188,200,382,337,379,212,427,205,24,429,1,2025-26,Regular Season,Base
Players,1641869,Malachi Smith,Malachi,1610612751,BKN,26.0,5,1,4,0.2,2.2,0.4,0.8,0.5,0.2,0.4,0.5,0.0,0.0,0.0,0.0,0.2,0.2,0.4,0.0,0.2,0.0,0.0,0.0,0.0,1.0,-2.6,2.4,0,0,2.2,350,383,303,420,295,165,193,119,90,169,42,303,317,303,289,287,335,81,289,38,188,200,382,337,197,443,179,205,24,194,1,2025-26,Regular Season,Base
Players,1631103,Malaki Branham,Malaki,1610612764,WAS,22.0,1,1,0,1.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0,0.0,0,0,0.0,442,383,450,1,452,356,406,356,247,338,247,303,317,303,289,366,385,334,289,254,188,200,382,337,379,411,427,205,24,429,1,2025-26,Regular Season,Base
Players,1642502,Malevy Leons,Malevy,1610612744,GSW,26.0,1,0,1,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,442,438,400,438,459,356,406,356,247,338,247,303,317,303,289,366,385,334,289,254,188,200,382,337,379,212,427,205,24,429,1,2025-26,Regular Season,Base
Players,1628370,Malik Monk,Malik,1610612758,SAC,28.0,13,7,6,0.538,2.4,0.4,1.5,0.263,0.2,0.8,0.3,0.8,0.8,1.0,0.1,0.2,0.2,0.2,0.2,0.2,0.0,0.1,0.2,0.7,1.8,1.2,2.7,0,0,2.8,234,204,235,184,262,174,73,322,71,51,156,39,65,1,227,319,319,152,132,74,188,99,278,36,94,98,145,205,24,130,1,2025-26,Regular Season,Base
Players,1631204,Marcus Sasser,Marcus,1610612765,DET,25.0,5,2,3,0.4,1.3,0.0,0.2,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.4,0.0,0.0,0.0,0.0,0.2,0.0,0.4,-0.1,0,0,0.2,350,346,335,330,389,356,380,356,247,265,247,303,317,303,289,366,385,179,26,254,188,200,382,236,379,170,482,205,24,421,1,2025-26,Regular Season,Base
Players,203935,Marcus Smart,Marcus,1610612747,LAL,32.0,23,18,5,0.783,2.5,0.3,0.8,0.421,0.1,0.4,0.333,0.3,0.4,0.7,0.1,0.2,0.3,0.3,0.1,0.2,0.0,0.0,0.3,0.3,1.1,2.6,2.5,0,0,2.3,117,27,261,42,250,186,184,211,148,174,118,159,150,206,158,280,263,131,162,33,188,163,256,151,183,37,175,205,24,183,1,2025-26,Regular Season,Base
Players,1631109,Mark Williams,Mark,1610612756,PHX,24.0,25,15,10,0.6,2.4,0.5,0.7,0.706,0.0,0.0,0.0,0.5,0.6,0.8,0.4,0.6,0.9,0.0,0.2,0.1,0.1,0.1,0.2,0.3,1.4,1.1,3.0,7,0,2.8,96,63,134,116,266,130,227,43,247,338,247,92,103,146,37,75,47,334,126,121,111,96,304,145,129,107,122,36,24,131,1,2025-26,Regular Season,Base
Players,1628963,Marvin Bagley III,Marvin,1610612742,DAL,27.0,16,6,10,0.375,1.5,0.3,0.6,0.556,0.0,0.1,0.0,0.0,0.0,0.0,0.4,0.3,0.6,0.1,0.1,0.0,0.0,0.1,0.1,0.1,0.6,-0.6,1.4,3,0,1.4,193,233,134,346,371,217,269,94,247,328,247,303,317,303,36,247,127,253,165,254,188,127,351,322,283,297,300,84,24,297,2,2025-26,Regular Season,Base
Players,203486,Mason Plumlee,Mason,1610612759,SAS,36.0,1,0,1,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,442,438,400,438,472,356,406,356,247,338,247,303,317,303,289,366,385,334,289,254,188,200,382,337,379,212,427,205,24,429,1,2025-26,Regular Season,Base
Players,1641824,Matas Buzelis,Matas,1610612741,CHI,21.0,32,16,16,0.5,3.2,0.5,1.2,0.395,0.2,0.7,0.333,0.3,0.5,0.688,0.1,0.5,0.5,0.1,0.1,0.0,0.0,0.1,0.2,0.3,1.5,-0.1,2.4,2,0,2.5,29,49,34,213,129,135,109,234,81,81,118,142,125,212,249,129,160,292,224,251,184,86,340,146,121,238,188,110,24,160,1,2025-26,Regular Season,Base
Players,1629680,Matisse Thybulle,Matisse,1610612757,POR,29.0,5,2,3,0.4,1.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.2,0.0,0.0,0.2,0.0,0.0,-3.4,0.7,0,0,0.6,350,346,335,330,327,356,406,356,247,338,247,303,317,303,289,366,385,179,91,38,188,200,304,337,379,460,383,205,24,384,1,2025-26,Regular Season,Base
Players,1631108,Max Christie,Max,1610612742,DAL,23.0,37,13,24,0.351,3.1,0.4,0.8,0.484,0.2,0.5,0.4,0.3,0.3,0.917,0.1,0.3,0.4,0.2,0.1,0.0,0.1,0.0,0.3,0.2,1.3,-0.5,2.3,0,0,2.4,9,91,4,363,148,164,180,157,82,109,82,160,194,81,222,216,239,148,202,254,109,200,250,261,145,295,197,205,24,176,1,2025-26,Regular Season,Base
Players,1629622,Max Strus,Max,1610612739,CLE,30.0,6,6,0,1.0,2.7,0.7,0.8,0.8,0.5,0.7,0.75,0.0,0.0,0.0,0.2,0.3,0.5,0.0,0.0,0.0,0.0,0.0,0.2,0.0,1.8,6.7,2.4,0,0,2.8,334,233,450,1,214,64,181,35,8,75,17,303,317,303,119,198,171,334,289,254,188,200,332,337,87,5,180,205,24,124,1,2025-26,Regular Season,Base
Players,1628467,Maxi Kleber,Maxi,1610612747,LAL,34.0,5,3,2,0.6,0.5,0.2,0.2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.4,0.7,0,0,0.6,350,308,363,116,451,281,380,1,247,338,247,303,317,303,289,366,385,179,289,254,188,200,382,337,325,170,383,205,24,384,1,2025-26,Regular Season,Base
Players,1642875,Maxime Raynaud,Maxime,1610612758,SAC,23.0,17,9,8,0.529,3.0,0.5,0.8,0.615,0.0,0.1,0.0,0.4,0.5,0.667,0.1,0.5,0.6,0.1,0.2,0.1,0.0,0.1,0.4,0.4,1.3,1.1,2.1,5,0,2.1,186,151,183,194,161,134,204,67,247,305,247,136,122,213,168,127,143,321,108,208,188,64,175,128,150,112,221,51,24,207,1,2025-26,Regular Season,Base
Players,1642877,Micah Peavy,Micah,1610612740,NOP,24.0,6,0,6,0.0,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,-0.8,0.5,0,0,0.3,334,438,235,438,424,356,406,356,247,338,247,303,317,303,289,366,385,334,289,59,188,200,382,337,379,330,398,205,24,406,1,2025-26,Regular Season,Base
Players,1630695,Micah Potter,Micah,1610612754,IND,28.0,9,3,6,0.333,2.7,0.3,0.6,0.6,0.1,0.3,0.333,0.6,0.7,0.833,0.0,0.6,0.6,0.1,0.0,0.1,0.0,0.0,0.2,0.4,1.3,-0.8,2.5,4,0,2.3,284,308,235,365,219,191,270,68,164,192,118,75,86,119,289,77,152,263,289,128,188,200,286,94,142,320,168,63,24,178,1,2025-26,Regular Season,Base
Players,1629008,Michael Porter Jr.,Michael,1610612751,BKN,27.0,23,5,18,0.217,3.1,0.5,1.7,0.3,0.2,1.1,0.16,0.5,0.5,1.0,0.0,0.5,0.5,0.1,0.2,0.1,0.0,0.0,0.4,0.4,1.7,-2.0,2.5,4,0,2.7,117,256,14,417,156,102,54,305,110,11,229,95,141,1,273,120,163,300,110,159,188,163,150,111,102,409,164,63,24,141,1,2025-26,Regular Season,Base
Players,1628969,Mikal Bridges,Mikal,1610612752,NYK,29.0,30,18,12,0.6,3.3,0.4,0.8,0.478,0.2,0.6,0.412,0.1,0.1,1.0,0.1,0.2,0.3,0.1,0.1,0.1,0.1,0.0,0.3,0.2,1.0,1.2,2.0,1,0,2.0,44,27,89,116,120,178,203,160,69,99,80,289,310,1,245,269,285,250,211,196,83,200,251,249,195,103,239,141,24,209,1,2025-26,Regular Season,Base
Players,201144,Mike Conley,Mike,1610612750,MIN,38.0,11,6,5,0.545,1.6,0.2,0.2,1.0,0.2,0.2,1.0,0.5,0.5,1.0,0.0,0.1,0.1,0.4,0.1,0.0,0.0,0.0,0.5,0.2,1.0,0.6,1.6,0,0,1.6,265,233,261,177,361,293,387,1,105,278,1,100,146,1,289,351,376,92,225,254,188,200,60,246,197,144,283,205,24,267,1,2025-26,Regular Season,Base
