PLAYER_ID,PLAYER_NAME,NICKNAME,TEAM_ID,TEAM_ABBREVIATION,AGE,GP,W,L,W_PCT,MIN,PTS_OFF_TOV,PTS_2ND_CHANCE,PTS_FB,PTS_PAINT,OPP_PTS_OFF_TOV,OPP_PTS_2ND_CHANCE,OPP_PTS_FB,OPP_PTS_PAINT,BLK,BLKA,PF,PFD,NBA_FANTASY_PTS,GP_RANK,W_RANK,L_RANK,W_PCT_RANK,MIN_RANK,PTS_OFF_TOV_RANK,PTS_2ND_CHANCE_RANK,PTS_FB_RANK,PTS_PAINT_RANK,OPP_PTS_OFF_TOV_RANK,OPP_PTS_2ND_CHANCE_RANK,OPP_PTS_FB_RANK,OPP_PTS_PAINT_RANK,BLK_RANK,BLKA_RANK,PF_RANK,PFD_RANK,NBA_FANTASY_PTS_RANK,TEAM_COUNT,SEASON,SEASON_TYPE,MEASURE_TYPE
1631114,Jalen Williams,Jalen,1610612760,OKC,24.0,32,24,8,0.75,28.2,3.3,1.2,2.4,9.9,8.5,8.4,7.8,24.9,0.3,0.7,1.9,3.1,33.2,395,241,114,46,124,33,248,74,36,353,433,394,202,291,489,356,70,70,1,2025-26,Regular Season,Misc
1630592,Jalen Wilson,Jalen,1610612751,BKN,25.0,50,9,41,0.18,14.8,0.9,0.5,0.5,1.7,5.6,4.6,4.4,15.4,0.0,0.3,1.4,1.3,10.0,286,418,517,536,383,372,448,396,413,195,187,183,378,506,249,228,263,423,1,2025-26,Regular Season,Misc
1631288,Jamal Cain,Jamal,1610612753,ORL,27.0,37,20,17,0.541,11.6,1.2,0.9,0.8,1.7,3.9,3.1,4.0,12.8,0.1,0.2,1.3,0.9,8.8,367,292,219,255,437,293,313,311,407,115,113,162,419,494,136,200,350,451,1,2025-26,Regular Season,Misc
1627750,Jamal Murray,Jamal,1610612743,DEN,29.0,74,47,27,0.635,35.4,2.3,1.6,2.4,7.9,12.1,10.1,12.0,37.9,0.4,0.8,1.8,4.0,43.0,41,37,358,139,6,100,154,73,69,538,535,569,14,214,522,317,40,17,1,2025-26,Regular Season,Misc
1642347,Jamal Shead,Jamal,1610612761,TOR,23.0,78,43,35,0.551,22.6,1.6,0.9,0.9,2.4,8.1,6.9,5.1,21.8,0.2,0.4,2.0,2.1,19.1,10,57,469,239,225,220,320,287,335,332,342,223,255,376,347,372,150,244,1,2025-26,Regular Season,Misc
1631123,Jamaree Bouyea,Jamaree,1610612756,PHX,26.0,42,21,21,0.5,13.6,1.5,0.7,1.4,3.0,4.7,4.3,2.5,13.3,0.3,0.4,0.9,0.9,12.6,332,278,268,300,405,234,391,194,284,158,171,90,413,238,326,101,358,373,1,2025-26,Regular Season,Misc
201935,James Harden,James,1610612739,CLE,36.0,68,39,29,0.574,35.0,2.6,1.7,2.4,6.7,13.0,11.1,11.4,35.2,0.4,1.1,2.0,4.6,42.8,104,100,391,207,12,75,149,78,103,561,563,556,42,193,564,362,26,19,2,2025-26,Regular Season,Misc
1630164,James Wiseman,James,1610612754,IND,25.0,4,0,4,0.0,14.6,0.5,0.5,0.5,3.0,3.8,3.3,4.3,13.5,0.3,0.3,2.5,0.5,6.3,539,560,59,560,387,457,435,400,284,108,119,178,410,311,213,498,452,490,1,2025-26,Regular Season,Misc
1642364,Jamir Watkins,Jamir,1610612764,WAS,24.0,46,10,36,0.217,19.9,1.2,1.1,1.2,3.3,9.1,7.5,7.3,23.1,0.5,0.3,2.7,1.3,17.3,313,407,482,514,282,296,268,227,264,387,369,367,237,144,268,526,254,279,1,2025-26,Regular Season,Misc
1642419,Jamison Battle,Jamison,1610612761,TOR,24.0,57,32,25,0.561,8.8,0.4,0.3,0.2,1.1,3.1,2.8,2.2,8.2,0.1,0.1,0.7,0.2,5.8,221,170,334,220,482,486,510,501,471,86,97,69,487,495,74,83,531,498,1,2025-26,Regular Season,Misc
1641716,Jarace Walker,Jarace,1610612754,IND,22.0,73,15,58,0.205,25.6,1.6,1.2,1.6,3.8,10.5,8.3,8.8,30.6,0.3,0.4,1.7,1.6,22.9,54,357,576,519,178,218,239,164,231,466,427,447,102,252,339,288,206,178,1,2025-26,Regular Season,Misc
1642272,Jared McCain,Jared,1610612760,OKC,22.0,63,44,19,0.698,17.3,1.1,0.6,1.1,2.5,5.6,4.8,4.8,17.4,0.1,0.4,1.2,0.8,13.7,168,50,243,78,333,308,411,244,323,193,196,203,339,478,350,172,369,351,2,2025-26,Regular Season,Misc
1628991,Jaren Jackson Jr.,Jaren,1610612762,UTA,26.0,48,19,29,0.396,30.3,2.7,2.1,0.9,9.8,12.0,10.3,8.4,27.7,1.4,1.1,3.7,4.0,34.5,299,308,391,390,81,64,84,307,40,530,538,426,147,21,563,575,42,57,2,2025-26,Regular Season,Misc
1629020,Jarred Vanderbilt,Jarred,1610612747,LAL,27.0,61,36,25,0.59,17.4,0.9,0.9,0.6,2.5,7.0,4.9,5.8,18.9,0.3,0.4,1.6,0.9,14.3,193,129,334,185,330,368,326,372,320,267,200,271,312,283,322,281,365,340,1,2025-26,Regular Season,Misc
1628386,Jarrett Allen,Jarrett,1610612739,CLE,27.0,55,36,19,0.655,27.1,2.6,2.9,1.2,11.5,11.4,8.7,10.3,26.3,0.9,0.6,1.7,3.9,32.4,239,129,243,115,146,71,27,242,15,513,457,525,172,63,462,310,43,78,1,2025-26,Regular Season,Misc
1642859,Jase Richardson,Jase,1610612753,ORL,20.0,52,24,28,0.462,11.1,1.0,0.7,0.7,2.0,3.8,3.3,3.6,11.5,0.0,0.1,1.0,0.9,8.1,268,241,372,346,443,344,400,335,386,113,125,143,440,508,87,117,343,464,1,2025-26,Regular Season,Misc
1642914,Javon Small,Javon,1610612763,MEM,23.0,40,13,27,0.325,20.1,1.8,0.9,1.8,3.2,8.0,8.4,6.7,23.7,0.2,0.7,1.6,1.5,20.6,350,379,358,429,278,177,332,132,271,330,428,332,222,331,495,276,238,221,1,2025-26,Regular Season,Misc
1631451,Javonte Cooke,Javonte,1610612757,POR,26.0,19,6,13,0.316,4.9,0.4,0.6,0.3,0.6,2.5,1.4,1.6,5.1,0.0,0.3,0.3,0.2,3.4,450,456,168,439,539,497,420,486,533,61,32,40,534,515,231,23,531,546,1,2025-26,Regular Season,Misc
1629750,Javonte Green,Javonte,1610612765,DET,32.0,79,57,22,0.722,17.8,1.7,0.6,1.6,2.2,7.1,6.0,5.1,16.8,0.3,0.2,1.4,1.2,15.4,1,4,284,60,326,187,409,166,355,270,278,222,348,273,204,209,275,321,1,2025-26,Regular Season,Misc
1629637,Jaxson Hayes,Jaxson,1610612747,LAL,25.0,66,43,23,0.652,18.3,1.1,1.4,0.8,5.9,6.9,5.5,5.7,18.9,0.8,0.2,1.9,2.1,17.0,132,57,303,120,315,322,189,319,138,256,247,264,311,76,130,352,149,288,1,2025-26,Regular Season,Misc
1630643,Jay Huff,Jay,1610612754,IND,28.0,78,18,60,0.231,20.8,1.1,1.1,1.0,3.9,7.4,6.7,6.4,23.4,1.8,0.2,2.3,1.2,22.2,10,315,577,502,265,321,267,281,226,285,318,310,230,6,208,464,277,193,1,2025-26,Regular Season,Misc
1627759,Jaylen Brown,Jaylen,1610612738,BOS,29.0,69,45,24,0.652,34.4,3.9,2.4,3.5,12.5,10.7,10.7,9.9,29.4,0.4,1.3,2.7,6.3,45.5,89,45,318,118,17,15,63,18,7,477,553,506,126,223,574,529,6,10,1,2025-26,Regular Season,Misc
1641740,Jaylen Clark,Jaylen,1610612750,MIN,24.0,64,37,27,0.578,12.4,0.9,0.7,0.5,1.8,3.8,4.0,3.3,12.3,0.1,0.2,1.2,0.8,8.8,153,123,358,201,422,373,384,389,401,110,156,131,427,430,158,175,389,448,1,2025-26,Regular Season,Misc
1642377,Jaylen Wells,Jaylen,1610612763,MEM,22.0,69,24,45,0.348,26.4,1.9,1.5,1.8,3.6,10.6,9.2,8.5,29.1,0.1,0.5,2.1,2.6,20.7,89,241,541,413,159,163,165,134,242,475,480,431,130,425,391,421,101,217,1,2025-26,Regular Season,Misc
1631119,Jaylin Williams,Jaylin,1610612760,OKC,23.0,63,52,11,0.825,19.8,1.1,0.6,0.6,1.3,6.0,5.9,5.0,17.5,0.7,0.2,2.0,1.6,20.1,168,13,150,18,283,302,424,378,455,208,272,220,335,102,149,373,213,226,1,2025-26,Regular Season,Misc
1642281,Jaylon Tyson,Jaylon,1610612739,CLE,23.0,64,40,24,0.625,27.0,2.0,2.0,1.9,5.5,10.1,8.3,8.9,26.2,0.4,0.6,2.5,1.5,24.7,153,91,318,147,149,145,100,122,161,440,419,456,176,199,454,502,235,155,1,2025-26,Regular Season,Misc
1643257,Jayson Kent,Jayson,1610612757,POR,24.0,3,2,1,0.667,6.5,1.7,0.0,0.7,2.0,2.0,1.3,1.3,6.0,0.3,0.0,0.3,0.3,6.9,552,512,9,94,519,199,538,347,373,35,26,29,522,238,1,24,497,481,1,2025-26,Regular Season,Misc
1628369,Jayson Tatum,Jayson,1610612738,BOS,28.0,14,12,2,0.857,31.7,2.9,1.8,1.6,7.3,9.6,6.8,8.6,26.6,0.1,0.5,1.6,3.1,44.0,464,389,31,10,54,50,128,154,85,411,330,435,165,413,395,263,71,16,1,2025-26,Regular Season,Misc
201145,Jeff Green,Jeff,1610612745,HOU,39.0,29,21,8,0.724,5.2,0.4,0.3,0.2,0.6,1.9,2.1,1.5,5.4,0.0,0.0,0.3,0.1,3.5,405,278,114,58,535,495,491,496,540,32,64,37,532,511,55,26,557,545,1,2025-26,Regular Season,Misc
203924,Jerami Grant,Jerami,1610612757,POR,32.0,57,27,30,0.474,29.7,2.8,2.6,2.0,6.3,13.3,9.3,10.3,32.3,0.6,1.0,2.5,3.9,28.0,221,216,407,336,94,56,43,103,123,564,490,527,77,114,549,496,45,119,1,2025-26,Regular Season,Misc
1642847,Jeremiah Fears,Jeremiah,1610612740,NOP,19.0,79,25,54,0.316,25.2,2.3,1.0,3.0,6.8,9.8,8.8,8.8,28.4,0.4,1.1,1.8,2.4,24.9,1,230,571,438,184,105,298,35,100,427,459,449,138,227,559,323,124,152,1,2025-26,Regular Season,Misc
1630526,Jeremiah Robinson-Earl,Jeremiah,1610612742,DAL,25.0,22,8,14,0.364,16.4,0.8,1.4,0.4,2.2,6.2,5.8,6.0,19.5,0.0,0.5,1.2,0.8,12.1,429,433,180,403,354,386,198,450,356,223,267,282,297,502,433,163,374,381,2,2025-26,Regular Season,Misc
1631110,Jeremy Sochan,Jeremy,1610612752,NYK,22.0,42,29,13,0.69,10.5,0.8,0.5,0.4,2.4,3.7,3.3,2.3,11.0,0.2,0.2,1.4,0.6,8.7,332,196,168,81,453,393,450,451,332,107,126,74,453,386,186,211,420,453,2,2025-26,Regular Season,Misc
1630579,Jericho Sims,Jericho,1610612749,MIL,27.0,63,24,39,0.381,18.7,0.5,0.8,0.2,4.0,8.2,5.6,6.1,16.7,0.2,0.2,2.1,1.1,13.1,168,241,507,396,305,467,358,503,221,335,254,288,351,332,179,409,310,365,1,2025-26,Regular Season,Misc
1641724,Jett Howard,Jett,1610612753,ORL,22.0,55,28,27,0.509,12.6,0.5,0.7,0.6,1.7,4.6,3.7,4.9,14.4,0.2,0.3,1.2,0.5,9.5,239,204,358,292,418,453,375,369,415,154,145,206,393,348,297,167,470,433,1,2025-26,Regular Season,Misc
1628975,Jevon Carter,Jevon,1610612753,ORL,30.0,50,24,26,0.48,16.3,0.9,1.0,0.6,0.7,5.9,5.0,5.3,17.4,0.2,0.2,1.1,0.3,13.1,286,241,344,332,355,355,279,362,521,206,206,240,336,348,134,146,510,364,2,2025-26,Regular Season,Misc
202710,Jimmy Butler III,Jimmy,1610612744,GSW,36.0,38,23,15,0.605,31.1,3.5,2.9,2.6,9.7,11.4,9.2,10.4,33.3,0.2,0.8,1.2,5.5,37.4,363,257,193,170,65,23,26,53,41,511,484,531,63,339,519,170,11,44,1,2025-26,Regular Season,Misc
1642866,Joan Beringer,Joan,1610612750,MIN,19.0,36,19,17,0.528,6.4,0.3,0.7,0.6,2.6,2.7,2.2,2.1,6.9,0.4,0.2,1.0,0.6,7.0,373,308,219,276,520,514,379,386,317,68,68,66,515,189,166,133,435,480,1,2025-26,Regular Season,Misc
1629111,Jock Landale,Jock,1610612737,ATL,30.0,68,36,32,0.529,22.1,1.4,2.4,0.6,5.9,8.6,7.4,7.0,24.2,0.5,0.5,2.2,2.0,22.2,104,129,434,273,236,254,59,377,140,365,367,346,216,140,385,433,155,195,2,2025-26,Regular Season,Misc
204060,Joe Ingles,Joe,1610612750,MIN,38.0,25,12,13,0.48,4.1,0.1,0.1,0.0,0.2,2.3,1.4,1.3,5.6,0.0,0.0,0.2,0.1,3.0,424,389,168,332,551,543,530,534,559,49,34,27,529,506,1,15,552,557,1,2025-26,Regular Season,Misc
203954,Joel Embiid,Joel,1610612755,PHI,32.0,38,24,14,0.632,31.6,2.6,3.6,0.4,9.9,9.5,10.9,11.1,32.4,1.2,1.0,2.2,6.1,44.5,363,241,180,141,55,73,11,446,35,407,559,552,74,29,557,424,9,11,1,2025-26,Regular Season,Misc
1628381,John Collins,John,1610612746,LAC,28.0,65,30,35,0.462,27.4,2.4,2.1,2.0,7.0,11.0,8.5,8.4,27.3,0.7,0.6,2.7,2.2,25.1,145,188,469,346,137,93,85,102,91,493,440,424,154,86,466,536,140,149,1,2025-26,Regular Season,Misc
1629723,John Konchar,John,1610612762,UTA,30.0,53,17,36,0.321,19.1,0.9,0.7,1.5,2.1,7.3,6.7,6.9,20.9,0.6,0.1,1.4,0.7,17.1,261,324,482,432,301,353,385,186,362,276,325,341,270,117,107,213,394,283,2,2025-26,Regular Season,Misc
1642967,John Poulakidas,John,1610612742,DAL,23.0,9,2,7,0.222,15.5,1.3,1.1,1.2,0.7,5.0,5.0,4.7,15.6,0.0,0.0,2.1,0.1,10.1,492,512,103,509,372,270,260,231,525,169,206,197,374,515,1,415,553,421,1,2025-26,Regular Season,Misc
1642910,John Tonje,John,1610612738,BOS,24.0,5,4,1,0.8,2.5,0.0,0.0,0.0,0.0,1.4,0.6,1.4,1.6,0.0,0.0,0.2,0.4,1.8,527,477,9,25,575,545,538,534,562,14,9,30,572,515,1,7,484,568,1,2025-26,Regular Season,Misc
1641780,Johni Broome,Johni,1610612755,PHI,23.0,11,5,6,0.455,5.0,0.2,0.4,0.2,0.7,2.0,1.8,2.2,4.9,0.2,0.3,0.6,0.6,4.3,480,467,86,354,538,530,480,511,519,35,49,71,538,368,239,69,422,529,1,2025-26,Regular Season,Misc
1642277,Johnny Furphy,Johnny,1610612754,IND,21.0,35,10,25,0.286,18.4,1.0,0.5,1.2,2.7,6.8,5.7,5.5,21.3,0.2,0.5,1.9,0.8,13.6,379,407,334,451,314,332,445,236,304,252,265,251,266,348,389,333,378,354,1,2025-26,Regular Season,Misc
1630548,Johnny Juzang,Johnny,1610612750,MIN,25.0,21,13,8,0.619,4.2,0.2,0.3,0.2,0.8,2.6,1.4,1.4,4.3,0.0,0.0,0.1,0.2,3.6,435,379,114,156,550,522,493,507,517,64,31,32,548,498,1,5,526,542,1,2025-26,Regular Season,Misc
202685,Jonas Valančiūnas,Jonas,1610612743,DEN,33.0,62,39,23,0.629,13.0,0.5,1.9,0.1,5.5,5.4,3.7,4.6,11.8,0.5,0.5,2.0,2.2,16.9,176,100,303,144,412,457,117,524,163,180,148,190,434,147,382,384,142,291,1,2025-26,Regular Season,Misc
1628371,Jonathan Isaac,Jonathan,1610612753,ORL,28.0,52,29,23,0.558,10.0,0.4,0.9,0.3,1.4,3.7,2.9,3.3,10.5,0.6,0.1,0.8,1.0,8.9,268,196,303,225,465,485,311,489,440,106,102,129,456,125,67,91,319,447,1,2025-26,Regular Season,Misc
1630228,Jonathan Kuminga,Jonathan,1610612737,ATL,23.0,34,21,13,0.618,22.8,1.8,1.0,1.7,6.0,9.6,6.4,7.5,23.4,0.3,0.7,1.5,2.6,22.8,387,278,168,159,219,175,284,143,134,414,302,384,231,258,497,250,112,182,2,2025-26,Regular Season,Misc
1642367,Jonathan Mogbo,Jonathan,1610612761,TOR,24.0,36,17,19,0.472,6.1,0.3,0.4,0.3,1.2,2.3,2.3,1.8,6.4,0.2,0.1,0.6,0.3,5.6,373,324,243,339,525,517,474,489,461,50,74,47,520,332,79,62,513,505,1,2025-26,Regular Season,Misc
203903,Jordan Clarkson,Jordan,1610612752,NYK,33.0,69,43,26,0.623,17.8,1.1,1.2,1.4,4.1,6.6,5.0,5.2,16.2,0.1,0.4,1.7,1.1,13.5,89,57,344,150,322,301,230,204,213,238,204,229,364,425,321,302,298,355,1,2025-26,Regular Season,Misc
1630692,Jordan Goodwin,Jordan,1610612756,PHX,27.0,68,38,30,0.559,22.6,1.8,2.1,1.3,3.1,7.7,6.5,6.2,21.4,0.2,0.5,1.9,1.0,22.0,104,113,407,222,226,170,92,216,277,306,305,303,263,344,374,354,340,198,1,2025-26,Regular Season,Misc
1641722,Jordan Hawkins,Jordan,1610612740,NOP,23.0,48,12,36,0.25,12.8,0.7,0.6,0.7,0.5,5.1,5.3,3.9,14.0,0.2,0.1,0.5,0.5,7.4,299,389,482,481,416,423,419,342,543,171,235,161,402,386,125,49,468,471,1,2025-26,Regular Season,Misc
1629162,Jordan McLaughlin,Jordan,1610612759,SAS,29.0,41,35,6,0.854,6.5,0.7,0.4,0.3,0.7,3.0,2.1,1.5,6.0,0.0,0.0,0.3,0.2,5.3,344,146,86,12,518,422,479,485,524,82,62,38,522,497,62,19,541,511,1,2025-26,Regular Season,Misc
1641757,Jordan Miller,Jordan,1610612746,LAC,26.0,56,34,22,0.607,21.7,1.8,1.2,0.8,5.6,8.5,6.6,6.6,23.6,0.2,0.8,1.0,1.9,18.5,230,158,284,168,243,168,242,310,149,357,313,325,223,380,520,115,170,251,1,2025-26,Regular Season,Misc
1629673,Jordan Poole,Jordan,1610612740,NOP,26.0,37,15,22,0.405,23.6,1.6,1.1,1.8,3.1,9.0,8.0,10.0,25.9,0.4,0.7,2.3,2.8,20.9,367,357,284,380,207,209,261,135,279,384,406,508,179,221,484,458,85,214,1,2025-26,Regular Season,Misc
1641775,Jordan Walsh,Jordan,1610612738,BOS,22.0,64,43,21,0.672,17.5,1.3,1.3,0.7,2.6,5.9,5.6,4.9,14.7,0.5,0.3,2.0,0.8,14.1,153,57,268,91,328,282,223,331,316,205,257,209,391,171,234,370,376,343,1,2025-26,Regular Season,Misc
1630631,Jose Alvarado,Jose,1610612752,NYK,27.0,67,27,40,0.403,19.7,1.0,0.7,1.3,2.3,7.2,6.4,5.8,19.5,0.1,0.4,1.9,0.8,17.2,117,216,510,384,290,331,390,210,337,274,301,267,298,452,305,339,373,281,2,2025-26,Regular Season,Misc
1630581,Josh Giddey,Josh,1610612741,CHI,23.0,54,21,33,0.389,32.1,2.6,1.6,2.6,7.7,12.2,11.0,10.3,35.1,0.5,0.8,1.7,2.9,41.6,250,278,446,393,47,74,159,52,72,540,561,526,43,150,529,289,80,21,1,2025-26,Regular Season,Misc
1630182,Josh Green,Josh,1610612766,CHA,25.0,55,36,19,0.655,16.0,0.7,0.9,0.7,0.9,5.8,4.2,4.3,15.3,0.1,0.1,1.2,0.8,9.4,239,129,243,115,362,404,347,339,499,202,164,181,380,466,83,160,383,434,1,2025-26,Regular Season,Misc
1628404,Josh Hart,Josh,1610612752,NYK,31.0,64,42,22,0.656,30.1,2.3,1.0,2.3,5.5,10.5,7.7,8.7,27.8,0.3,0.6,2.5,2.0,30.5,153,72,284,113,85,108,282,85,153,467,385,442,144,301,444,502,154,94,1,2025-26,Regular Season,Misc
1631169,Josh Minott,Josh,1610612751,BKN,23.0,49,23,26,0.469,17.0,1.3,1.2,1.2,2.5,5.6,5.3,5.0,16.0,0.5,0.3,1.5,1.1,16.0,293,257,344,341,341,280,245,235,319,189,230,221,368,157,233,237,304,310,2,2025-26,Regular Season,Misc
1629006,Josh Okogie,Josh,1610612745,HOU,27.0,74,46,28,0.622,17.2,0.9,0.8,0.8,1.5,6.6,6.0,5.0,17.4,0.2,0.3,1.4,1.1,11.2,41,40,372,151,338,370,356,327,438,236,282,218,338,383,237,216,312,397,1,2025-26,Regular Season,Misc
201950,Jrue Holiday,Jrue,1610612757,POR,35.0,50,26,24,0.52,29.3,2.5,2.3,1.4,6.0,12.3,9.0,9.4,29.3,0.1,0.7,1.4,1.6,31.8,286,221,318,284,104,86,73,196,136,546,469,481,127,454,485,228,210,84,1,2025-26,Regular Season,Misc
1630577,Julian Champagnie,Julian,1610612759,SAS,24.0,79,60,19,0.759,27.7,1.7,1.4,1.9,2.4,8.6,7.6,7.3,26.2,0.4,0.1,1.6,1.0,23.2,1,1,243,42,131,196,190,112,333,364,377,365,174,187,116,274,334,173,1,2025-26,Regular Season,Misc
1641763,Julian Phillips,Julian,1610612750,MIN,22.0,45,17,28,0.378,8.3,0.5,0.4,0.4,1.1,3.6,3.2,2.4,9.4,0.2,0.2,0.8,0.4,5.8,316,324,372,398,489,468,468,452,472,105,115,85,474,404,133,89,490,497,2,2025-26,Regular Season,Misc
1642882,Julian Reese,Julian,1610612764,WAS,22.0,9,1,8,0.111,30.2,1.7,3.2,0.7,8.7,15.7,8.7,11.8,38.2,0.3,2.1,3.6,3.4,28.8,492,540,114,555,84,199,19,347,57,578,451,566,13,238,578,574,61,111,1,2025-26,Regular Season,Misc
1631124,Julian Strawther,Julian,1610612743,DEN,23.0,54,35,19,0.648,14.4,1.0,0.4,1.0,2.7,5.7,3.6,4.9,14.4,0.1,0.4,1.2,1.1,11.2,250,146,243,124,391,349,466,268,303,199,141,208,394,482,300,172,306,398,1,2025-26,Regular Season,Misc
203944,Julius Randle,Julius,1610612750,MIN,31.0,78,46,32,0.59,33.1,2.9,2.4,2.4,10.3,12.4,10.8,10.1,35.8,0.2,0.8,2.9,4.4,38.1,10,40,434,186,40,53,62,76,30,549,558,517,33,327,517,542,32,41,1,2025-26,Regular Season,Misc
1630551,Justin Champagnie,Justin,1610612764,WAS,24.0,66,13,53,0.197,19.7,1.6,2.5,1.2,5.2,8.5,6.9,7.3,23.2,0.6,0.7,1.6,1.2,20.7,132,379,569,529,289,212,57,238,175,355,341,366,233,118,487,272,278,218,1,2025-26,Regular Season,Misc
1642348,Justin Edwards,Justin,1610612755,PHI,22.0,61,35,26,0.574,15.2,1.2,0.7,0.8,2.1,6.1,4.3,5.6,16.9,0.2,0.3,1.5,0.5,12.1,193,146,344,206,378,284,399,320,361,216,173,259,347,373,248,232,448,380,1,2025-26,Regular Season,Misc
203994,Jusuf Nurkić,Jusuf,1610612762,UTA,31.0,41,14,27,0.341,26.4,1.0,2.7,0.4,7.4,11.5,7.1,10.7,25.9,0.5,0.7,3.3,2.8,33.5,344,368,358,418,158,350,36,439,84,514,351,542,184,137,506,560,86,68,1,2025-26,Regular Season,Misc
1642354,KJ Simpson,KJ,1610612743,DEN,23.0,18,8,10,0.444,13.8,0.6,0.8,0.3,2.2,5.7,3.3,4.0,15.9,0.0,0.4,1.0,1.5,12.1,455,433,139,359,402,440,367,457,351,196,127,163,372,515,365,117,225,377,2,2025-26,Regular Season,Misc
1642955,Kadary Richmond,Kadary,1610612764,WAS,24.0,3,2,1,0.667,22.3,2.3,0.7,1.3,5.3,9.7,6.7,11.0,18.0,0.3,0.0,0.7,1.0,24.7,552,512,9,94,233,98,391,214,167,418,318,549,325,238,1,74,321,154,1,2025-26,Regular Season,Misc
1642880,Kam Jones,Kam,1610612754,IND,24.0,33,5,28,0.152,16.1,0.4,0.1,0.3,2.2,6.7,5.0,5.3,19.9,0.0,0.3,1.1,0.3,11.4,390,467,372,545,360,498,533,469,349,244,212,235,289,515,239,138,509,392,1,2025-26,Regular Season,Misc
1626157,Karl-Anthony Towns,Karl-Anthony,1610612752,NYK,30.0,73,47,26,0.644,31.0,2.8,4.2,1.4,10.1,10.8,8.3,10.1,28.3,0.5,1.0,3.4,4.9,40.5,54,37,344,128,69,55,4,200,34,485,422,513,139,132,550,566,20,28,1,2025-26,Regular Season,Misc
1631255,Karlo Matković,Karlo,1610612740,NOP,25.0,62,24,38,0.387,14.7,0.8,1.0,1.1,3.3,6.0,4.9,5.3,14.9,0.9,0.2,1.7,0.6,14.6,176,241,498,395,386,384,284,253,259,215,199,242,390,62,135,301,431,334,1,2025-26,Regular Season,Misc
1642857,Kasparas Jakučionis,Kasparas,1610612748,MIA,19.0,49,26,23,0.531,17.8,1.3,0.9,0.9,1.3,5.9,5.1,6.4,19.3,0.1,0.3,1.9,1.1,14.6,293,221,303,271,323,278,341,300,446,204,221,313,302,413,282,347,294,335,1,2025-26,Regular Season,Misc
202695,Kawhi Leonard,Kawhi,1610612746,LAC,34.0,62,36,26,0.581,32.1,5.3,2.6,4.8,10.5,10.9,9.6,8.4,32.7,0.4,0.5,1.2,5.1,46.0,176,129,344,197,48,2,48,4,26,488,501,425,71,179,420,169,19,9,1,2025-26,Regular Season,Misc
1630811,Keaton Wallace,Keaton,1610612737,ATL,27.0,51,30,21,0.588,9.7,0.4,0.3,0.3,0.9,3.4,2.6,2.8,9.2,0.1,0.1,0.9,0.3,8.4,277,188,268,188,468,492,493,475,495,97,90,103,475,456,78,109,507,460,1,2025-26,Regular Season,Misc
1631099,Keegan Murray,Keegan,1610612758,SAC,25.0,23,5,18,0.217,34.5,2.6,2.2,2.6,6.5,10.3,12.1,10.6,38.8,1.6,0.7,1.8,1.7,30.0,427,467,231,514,16,70,81,62,112,454,573,537,9,14,467,327,204,99,1,2025-26,Regular Season,Misc
1642276,Kel'el Ware,Kel'el,1610612748,MIA,21.0,73,37,36,0.507,22.3,1.4,2.8,1.0,6.6,7.8,7.7,7.2,23.6,1.1,0.3,1.6,1.1,28.0,54,123,482,298,234,255,30,280,109,315,383,360,225,35,294,268,300,120,1,2025-26,Regular Season,Misc
1629640,Keldon Johnson,Keldon,1610612759,SAS,26.0,79,60,19,0.759,23.3,2.2,2.3,1.6,7.4,7.2,6.8,6.2,22.0,0.1,0.7,2.0,1.7,22.6,1,1,243,42,212,109,67,155,83,273,329,297,252,429,488,365,195,185,1,2025-26,Regular Season,Misc
203482,Kelly Olynyk,Kelly,1610612759,SAS,34.0,42,33,9,0.786,8.6,0.5,0.7,0.1,1.6,3.0,2.3,2.1,8.2,0.1,0.2,0.9,0.9,7.8,332,165,125,32,487,469,381,522,426,82,76,67,489,484,137,112,347,467,1,2025-26,Regular Season,Misc
1626162,Kelly Oubre Jr.,Kelly,1610612755,PHI,30.0,47,25,22,0.532,31.8,2.4,1.7,2.0,6.1,11.3,12.2,12.5,33.1,0.5,0.7,2.5,2.6,26.3,308,230,284,269,52,97,144,105,130,503,574,575,66,165,486,505,104,134,1,2025-26,Regular Season,Misc
1631113,Kennedy Chandler,Kennedy,1610612762,UTA,23.0,9,0,9,0.0,30.1,2.6,0.9,2.7,6.4,13.0,11.9,12.2,42.0,0.2,1.4,2.3,2.9,25.9,492,560,125,560,87,77,325,49,114,560,572,572,3,332,576,464,82,143,1,2025-26,Regular Season,Misc
1629026,Kenrich Williams,Kenrich,1610612760,OKC,31.0,52,39,13,0.75,14.9,1.5,1.0,0.8,2.6,4.4,4.8,3.4,13.9,0.1,0.2,1.1,1.0,13.3,268,100,168,46,381,240,280,313,314,138,195,136,404,460,197,137,316,361,1,2025-26,Regular Season,Misc
203484,Kentavious Caldwell-Pope,Kentavious,1610612763,MEM,33.0,51,20,31,0.392,21.3,1.1,0.8,1.4,2.3,8.5,7.6,6.5,23.7,0.2,0.2,1.1,1.3,17.2,277,292,422,392,254,317,360,193,347,352,381,323,221,401,200,145,255,280,1,2025-26,Regular Season,Misc
