PLAYER_ID,PLAYER_NAME_LAST_FIRST,SORT_ORDER,GP,G,TOUCH_TIME_RANGE,FGA_FREQUENCY,FGM,FGA,FG_PCT,EFG_PCT,FG2A_FREQUENCY,FG2M,FG2A,FG2_PCT,FG3A_FREQUENCY,FG3M,FG3A,FG3_PCT,SEASON,SEASON_TYPE
1630168,"Okongwu, Onyeka",1,71,71,Touch < 2 Seconds,0.749,304,623,0.488,0.601,0.315,163,262,0.622,0.434,141,361,0.391,2025-26,Regular Season
1630168,"Okongwu, Onyeka",2,71,66,Touch 2-6 Seconds,0.249,96,207,0.464,0.464,0.236,96,196,0.49,0.013,0,11,0.0,2025-26,Regular Season
1630168,"Okongwu, Onyeka",3,71,2,Touch 6+ Seconds,0.002,1,2,0.5,0.5,0.002,1,2,0.5,0.0,0,0,,2025-26,Regular Season
1631115,"Robinson, Orlando",1,4,2,Touch < 2 Seconds,1.0,3,5,0.6,0.7,0.6,2,3,0.667,0.4,1,2,0.5,2025-26,Regular Season
1631131,"Tshiebwe, Oscar",1,23,22,Touch < 2 Seconds,0.845,53,87,0.609,0.609,0.845,53,87,0.609,0.0,0,0,,2025-26,Regular Season
1631131,"Tshiebwe, Oscar",2,23,13,Touch 2-6 Seconds,0.155,12,16,0.75,0.75,0.155,12,16,0.75,0.0,0,0,,2025-26,Regular Season
1642345,"Ighodaro, Oso",1,77,71,Touch < 2 Seconds,0.756,175,257,0.681,0.681,0.753,175,256,0.684,0.003,0,1,0.0,2025-26,Regular Season
1642345,"Ighodaro, Oso",2,77,39,Touch 2-6 Seconds,0.176,33,60,0.55,0.55,0.176,33,60,0.55,0.0,0,0,,2025-26,Regular Season
1642345,"Ighodaro, Oso",3,77,20,Touch 6+ Seconds,0.068,11,23,0.478,0.478,0.068,11,23,0.478,0.0,0,0,,2025-26,Regular Season
1631172,"Dieng, Ousmane",1,52,24,Touch < 2 Seconds,0.317,35,77,0.455,0.643,0.049,6,12,0.5,0.267,29,65,0.446,2025-26,Regular Season
1631172,"Dieng, Ousmane",2,52,25,Touch 2-6 Seconds,0.469,46,114,0.404,0.439,0.317,38,77,0.494,0.152,8,37,0.216,2025-26,Regular Season
1631172,"Dieng, Ousmane",3,52,16,Touch 6+ Seconds,0.214,23,52,0.442,0.471,0.185,20,45,0.444,0.029,3,7,0.429,2025-26,Regular Season
1629023,"Washington, P.J.",1,55,55,Touch < 2 Seconds,0.57,170,369,0.461,0.554,0.252,101,163,0.62,0.318,69,206,0.335,2025-26,Regular Season
1629023,"Washington, P.J.",2,55,52,Touch 2-6 Seconds,0.355,100,230,0.435,0.439,0.329,98,213,0.46,0.026,2,17,0.118,2025-26,Regular Season
1629023,"Washington, P.J.",3,55,29,Touch 6+ Seconds,0.074,19,48,0.396,0.406,0.068,18,44,0.409,0.006,1,4,0.25,2025-26,Regular Season
1641790,"Hall, PJ",1,19,12,Touch < 2 Seconds,0.88,23,44,0.523,0.545,0.84,21,42,0.5,0.04,2,2,1.0,2025-26,Regular Season
1641790,"Hall, PJ",2,19,5,Touch 2-6 Seconds,0.12,2,6,0.333,0.333,0.12,2,6,0.333,0.0,0,0,,2025-26,Regular Season
1642359,"Dadiet, Pacôme",1,27,12,Touch < 2 Seconds,0.857,9,30,0.3,0.4,0.171,3,6,0.5,0.686,6,24,0.25,2025-26,Regular Season
1642359,"Dadiet, Pacôme",2,27,4,Touch 2-6 Seconds,0.114,2,4,0.5,0.5,0.114,2,4,0.5,0.0,0,0,,2025-26,Regular Season
1642359,"Dadiet, Pacôme",3,27,1,Touch 6+ Seconds,0.029,0,1,0.0,0.0,0.0,0,0,,0.029,0,1,0.0,2025-26,Regular Season
1631094,"Banchero, Paolo",1,67,66,Touch < 2 Seconds,0.281,162,302,0.536,0.626,0.153,108,165,0.655,0.127,54,137,0.394,2025-26,Regular Season
1631094,"Banchero, Paolo",2,67,67,Touch 2-6 Seconds,0.453,210,487,0.431,0.449,0.372,193,400,0.483,0.081,17,87,0.195,2025-26,Regular Season
1631094,"Banchero, Paolo",3,67,65,Touch 6+ Seconds,0.267,119,287,0.415,0.432,0.233,109,251,0.434,0.033,10,36,0.278,2025-26,Regular Season
1627783,"Siakam, Pascal",1,62,62,Touch < 2 Seconds,0.358,198,414,0.478,0.579,0.156,115,180,0.639,0.203,83,234,0.355,2025-26,Regular Season
1627783,"Siakam, Pascal",2,62,62,Touch 2-6 Seconds,0.508,288,587,0.491,0.508,0.462,268,534,0.502,0.046,20,53,0.377,2025-26,Regular Season
1627783,"Siakam, Pascal",3,62,56,Touch 6+ Seconds,0.133,73,154,0.474,0.481,0.128,71,148,0.48,0.005,2,6,0.333,2025-26,Regular Season
1626192,"Connaughton, Pat",1,39,26,Touch < 2 Seconds,0.723,26,60,0.433,0.6,0.133,6,11,0.545,0.59,20,49,0.408,2025-26,Regular Season
1626192,"Connaughton, Pat",2,39,17,Touch 2-6 Seconds,0.277,12,23,0.522,0.543,0.253,11,21,0.524,0.024,1,2,0.5,2025-26,Regular Season
1630311,"Spencer, Pat",1,61,44,Touch < 2 Seconds,0.354,63,137,0.46,0.588,0.127,28,49,0.571,0.227,35,88,0.398,2025-26,Regular Season
1630311,"Spencer, Pat",2,61,46,Touch 2-6 Seconds,0.346,55,134,0.41,0.451,0.253,44,98,0.449,0.093,11,36,0.306,2025-26,Regular Season
1630311,"Spencer, Pat",3,61,45,Touch 6+ Seconds,0.3,49,116,0.422,0.453,0.243,42,94,0.447,0.057,7,22,0.318,2025-26,Regular Season
1631116,"Baldwin Jr., Patrick",1,9,5,Touch < 2 Seconds,0.826,7,19,0.368,0.474,0.348,3,8,0.375,0.478,4,11,0.364,2025-26,Regular Season
1631116,"Baldwin Jr., Patrick",2,9,4,Touch 2-6 Seconds,0.174,1,4,0.25,0.25,0.174,1,4,0.25,0.0,0,0,,2025-26,Regular Season
1630172,"Williams, Patrick",1,67,63,Touch < 2 Seconds,0.554,83,236,0.352,0.5,0.085,13,36,0.361,0.469,70,200,0.35,2025-26,Regular Season
1630172,"Williams, Patrick",2,67,64,Touch 2-6 Seconds,0.425,72,181,0.398,0.436,0.329,58,140,0.414,0.096,14,41,0.341,2025-26,Regular Season
1630172,"Williams, Patrick",3,67,9,Touch 6+ Seconds,0.021,3,9,0.333,0.333,0.019,3,8,0.375,0.002,0,1,0.0,2025-26,Regular Season
202331,"George, Paul",1,32,32,Touch < 2 Seconds,0.429,81,193,0.42,0.583,0.082,18,37,0.486,0.347,63,156,0.404,2025-26,Regular Season
202331,"George, Paul",2,32,32,Touch 2-6 Seconds,0.353,68,159,0.428,0.481,0.247,51,111,0.459,0.107,17,48,0.354,2025-26,Regular Season
202331,"George, Paul",3,32,30,Touch 6+ Seconds,0.218,49,98,0.5,0.546,0.167,40,75,0.533,0.051,9,23,0.391,2025-26,Regular Season
1630194,"Reed, Paul",1,60,54,Touch < 2 Seconds,0.655,123,199,0.618,0.646,0.546,112,166,0.675,0.109,11,33,0.333,2025-26,Regular Season
1630194,"Reed, Paul",2,60,43,Touch 2-6 Seconds,0.309,51,94,0.543,0.548,0.303,50,92,0.543,0.007,1,2,0.5,2025-26,Regular Season
1630194,"Reed, Paul",3,60,10,Touch 6+ Seconds,0.036,7,11,0.636,0.636,0.033,7,10,0.7,0.003,0,1,0.0,2025-26,Regular Season
1630202,"Pritchard, Payton",1,75,72,Touch < 2 Seconds,0.363,161,376,0.428,0.605,0.043,28,45,0.622,0.319,133,331,0.402,2025-26,Regular Season
1630202,"Pritchard, Payton",2,75,74,Touch 2-6 Seconds,0.379,183,393,0.466,0.52,0.251,140,260,0.538,0.128,43,133,0.323,2025-26,Regular Season
1630202,"Pritchard, Payton",3,75,70,Touch 6+ Seconds,0.258,134,268,0.5,0.543,0.19,111,197,0.563,0.068,23,71,0.324,2025-26,Regular Season
1642362,"Sandfort, Payton",1,2,2,Touch < 2 Seconds,1.0,1,5,0.2,0.3,0.2,0,1,0.0,0.8,1,4,0.25,2025-26,Regular Season
1641796,"Larsson, Pelle",1,67,65,Touch < 2 Seconds,0.586,147,302,0.487,0.579,0.26,91,134,0.679,0.326,56,168,0.333,2025-26,Regular Season
1641796,"Larsson, Pelle",2,67,57,Touch 2-6 Seconds,0.377,99,194,0.51,0.515,0.361,97,186,0.522,0.016,2,8,0.25,2025-26,Regular Season
1641796,"Larsson, Pelle",3,67,15,Touch 6+ Seconds,0.037,11,19,0.579,0.579,0.033,11,17,0.647,0.004,0,2,0.0,2025-26,Regular Season
1631250,"Nance, Pete",1,44,37,Touch < 2 Seconds,0.888,86,158,0.544,0.696,0.281,38,50,0.76,0.607,48,108,0.444,2025-26,Regular Season
1631250,"Nance, Pete",2,44,15,Touch 2-6 Seconds,0.107,9,19,0.474,0.5,0.09,8,16,0.5,0.017,1,3,0.333,2025-26,Regular Season
1631250,"Nance, Pete",3,44,1,Touch 6+ Seconds,0.006,0,1,0.0,0.0,0.006,0,1,0.0,0.0,0,0,,2025-26,Regular Season
1631212,"Watson, Peyton",1,54,52,Touch < 2 Seconds,0.546,175,317,0.552,0.669,0.27,101,157,0.643,0.275,74,160,0.463,2025-26,Regular Season
1631212,"Watson, Peyton",2,54,48,Touch 2-6 Seconds,0.298,73,173,0.422,0.439,0.255,67,148,0.453,0.043,6,25,0.24,2025-26,Regular Season
1631212,"Watson, Peyton",3,54,28,Touch 6+ Seconds,0.157,37,91,0.407,0.412,0.136,36,79,0.456,0.021,1,12,0.083,2025-26,Regular Season
1630173,"Achiuwa, Precious",1,69,68,Touch < 2 Seconds,0.6,179,329,0.544,0.585,0.443,152,243,0.626,0.157,27,86,0.314,2025-26,Regular Season
1630173,"Achiuwa, Precious",2,69,62,Touch 2-6 Seconds,0.349,104,191,0.545,0.545,0.345,104,189,0.55,0.004,0,2,0.0,2025-26,Regular Season
1630173,"Achiuwa, Precious",3,69,20,Touch 6+ Seconds,0.051,12,28,0.429,0.429,0.051,12,28,0.429,0.0,0,0,,2025-26,Regular Season
1629656,"Grimes, Quentin",1,70,69,Touch < 2 Seconds,0.508,163,361,0.452,0.589,0.123,64,87,0.736,0.386,99,274,0.361,2025-26,Regular Season
1629656,"Grimes, Quentin",2,70,67,Touch 2-6 Seconds,0.406,130,288,0.451,0.483,0.296,112,210,0.533,0.11,18,78,0.231,2025-26,Regular Season
1629656,"Grimes, Quentin",3,70,36,Touch 6+ Seconds,0.086,30,61,0.492,0.525,0.07,26,50,0.52,0.015,4,11,0.364,2025-26,Regular Season
1631245,"Jackson, Quenton",1,44,36,Touch < 2 Seconds,0.425,58,113,0.513,0.637,0.147,30,39,0.769,0.278,28,74,0.378,2025-26,Regular Season
1631245,"Jackson, Quenton",2,44,42,Touch 2-6 Seconds,0.466,52,124,0.419,0.456,0.38,43,101,0.426,0.086,9,23,0.391,2025-26,Regular Season
1631245,"Jackson, Quenton",3,44,16,Touch 6+ Seconds,0.109,19,29,0.655,0.672,0.098,18,26,0.692,0.011,1,3,0.333,2025-26,Regular Season
1642366,"Post, Quinten",1,67,61,Touch < 2 Seconds,0.858,164,375,0.437,0.559,0.247,73,108,0.676,0.611,91,267,0.341,2025-26,Regular Season
1642366,"Post, Quinten",2,67,33,Touch 2-6 Seconds,0.137,29,60,0.483,0.5,0.117,27,51,0.529,0.021,2,9,0.222,2025-26,Regular Season
1642366,"Post, Quinten",3,67,2,Touch 6+ Seconds,0.005,0,2,0.0,0.0,0.005,0,2,0.0,0.0,0,0,,2025-26,Regular Season
1629628,"Barrett, RJ",1,53,52,Touch < 2 Seconds,0.541,199,400,0.498,0.603,0.204,115,151,0.762,0.337,84,249,0.337,2025-26,Regular Season
1629628,"Barrett, RJ",2,53,52,Touch 2-6 Seconds,0.382,137,282,0.486,0.491,0.368,134,272,0.493,0.014,3,10,0.3,2025-26,Regular Season
1629628,"Barrett, RJ",3,53,30,Touch 6+ Seconds,0.077,28,57,0.491,0.5,0.074,27,55,0.491,0.003,1,2,0.5,2025-26,Regular Season
1642853,"Fleming, Rasheer",1,51,44,Touch < 2 Seconds,0.862,68,163,0.417,0.537,0.259,29,49,0.592,0.603,39,114,0.342,2025-26,Regular Season
1642853,"Fleming, Rasheer",2,51,17,Touch 2-6 Seconds,0.132,9,25,0.36,0.36,0.127,9,24,0.375,0.005,0,1,0.0,2025-26,Regular Season
1642853,"Fleming, Rasheer",3,51,1,Touch 6+ Seconds,0.005,0,1,0.0,0.0,0.005,0,1,0.0,0.0,0,0,,2025-26,Regular Season
1642484,"Dennis, RayJ",1,16,1,Touch < 2 Seconds,1.0,0,1,0.0,0.0,0.0,0,0,,1.0,0,1,0.0,2025-26,Regular Season
1641712,"Rupert, Rayan",1,61,13,Touch < 2 Seconds,0.514,24,55,0.436,0.573,0.15,9,16,0.563,0.364,15,39,0.385,2025-26,Regular Season
1641712,"Rupert, Rayan",2,61,13,Touch 2-6 Seconds,0.467,20,50,0.4,0.42,0.43,18,46,0.391,0.037,2,4,0.5,2025-26,Regular Season
1641712,"Rupert, Rayan",3,61,2,Touch 6+ Seconds,0.019,2,2,1.0,1.0,0.019,2,2,1.0,0.0,0,0,,2025-26,Regular Season
1642263,"Sheppard, Reed",1,77,77,Touch < 2 Seconds,0.494,183,431,0.425,0.608,0.049,25,43,0.581,0.444,158,388,0.407,2025-26,Regular Season
1642263,"Sheppard, Reed",2,77,73,Touch 2-6 Seconds,0.257,92,224,0.411,0.464,0.175,68,153,0.444,0.081,24,71,0.338,2025-26,Regular Season
1642263,"Sheppard, Reed",3,77,71,Touch 6+ Seconds,0.25,97,218,0.445,0.509,0.166,69,145,0.476,0.084,28,73,0.384,2025-26,Regular Season
1642434,"Minix, Riley",1,6,2,Touch < 2 Seconds,0.667,3,4,0.75,1.0,0.167,1,1,1.0,0.5,2,3,0.667,2025-26,Regular Season
1642434,"Minix, Riley",2,6,1,Touch 2-6 Seconds,0.167,0,1,0.0,0.0,0.167,0,1,0.0,0.0,0,0,,2025-26,Regular Season
1642434,"Minix, Riley",3,6,1,Touch 6+ Seconds,0.167,1,1,1.0,1.0,0.167,1,1,1.0,0.0,0,0,,2025-26,Regular Season
1642265,"Dillingham, Rob",1,60,22,Touch < 2 Seconds,0.323,24,64,0.375,0.508,0.066,7,13,0.538,0.258,17,51,0.333,2025-26,Regular Season
1642265,"Dillingham, Rob",2,60,22,Touch 2-6 Seconds,0.49,38,97,0.392,0.402,0.414,36,82,0.439,0.076,2,15,0.133,2025-26,Regular Season
1642265,"Dillingham, Rob",3,60,20,Touch 6+ Seconds,0.187,19,37,0.514,0.527,0.172,18,34,0.529,0.015,1,3,0.333,2025-26,Regular Season
1629057,"Williams III, Robert",1,55,53,Touch < 2 Seconds,0.961,159,222,0.716,0.732,0.87,152,201,0.756,0.091,7,21,0.333,2025-26,Regular Season
1629057,"Williams III, Robert",2,55,8,Touch 2-6 Seconds,0.039,6,9,0.667,0.667,0.039,6,9,0.667,0.0,0,0,,2025-26,Regular Season
1642911,"Zikarsky, Rocco",1,4,3,Touch < 2 Seconds,1.0,3,5,0.6,0.6,1.0,3,5,0.6,0.0,0,0,,2025-26,Regular Season
1631199,"Harper Jr., Ron",1,26,20,Touch < 2 Seconds,0.783,24,65,0.369,0.523,0.072,4,6,0.667,0.711,20,59,0.339,2025-26,Regular Season
1631199,"Harper Jr., Ron",2,26,13,Touch 2-6 Seconds,0.169,6,14,0.429,0.5,0.12,4,10,0.4,0.048,2,4,0.5,2025-26,Regular Season
1631199,"Harper Jr., Ron",3,26,4,Touch 6+ Seconds,0.048,3,4,0.75,0.75,0.036,3,3,1.0,0.012,0,1,0.0,2025-26,Regular Season
1641842,"Holland II, Ronald",1,73,70,Touch < 2 Seconds,0.61,118,303,0.389,0.454,0.272,79,135,0.585,0.338,39,168,0.232,2025-26,Regular Season
1641842,"Holland II, Ronald",2,73,62,Touch 2-6 Seconds,0.34,84,169,0.497,0.5,0.32,83,159,0.522,0.02,1,10,0.1,2025-26,Regular Season
1641842,"Holland II, Ronald",3,73,18,Touch 6+ Seconds,0.05,11,25,0.44,0.44,0.048,11,24,0.458,0.002,0,1,0.0,2025-26,Regular Season
1626220,"O'Neale, Royce",1,74,73,Touch < 2 Seconds,0.769,194,455,0.426,0.616,0.056,21,33,0.636,0.713,173,422,0.41,2025-26,Regular Season
1626220,"O'Neale, Royce",2,74,57,Touch 2-6 Seconds,0.201,51,119,0.429,0.534,0.098,26,58,0.448,0.103,25,61,0.41,2025-26,Regular Season
1626220,"O'Neale, Royce",3,74,16,Touch 6+ Seconds,0.03,4,18,0.222,0.306,0.014,1,8,0.125,0.017,3,10,0.3,2025-26,Regular Season
203497,"Gobert, Rudy",1,74,73,Touch < 2 Seconds,0.912,303,426,0.711,0.711,0.901,303,421,0.72,0.011,0,5,0.0,2025-26,Regular Season
203497,"Gobert, Rudy",2,74,27,Touch 2-6 Seconds,0.079,14,37,0.378,0.378,0.079,14,37,0.378,0.0,0,0,,2025-26,Regular Season
203497,"Gobert, Rudy",3,74,4,Touch 6+ Seconds,0.009,3,4,0.75,0.75,0.009,3,4,0.75,0.0,0,0,,2025-26,Regular Season
1629060,"Hachimura, Rui",1,63,61,Touch < 2 Seconds,0.647,173,348,0.497,0.641,0.21,73,113,0.646,0.437,100,235,0.426,2025-26,Regular Season
1629060,"Hachimura, Rui",2,63,57,Touch 2-6 Seconds,0.32,90,172,0.523,0.535,0.307,86,165,0.521,0.013,4,7,0.571,2025-26,Regular Season
1629060,"Hachimura, Rui",3,63,15,Touch 6+ Seconds,0.033,8,18,0.444,0.444,0.032,8,17,0.471,0.002,0,1,0.0,2025-26,Regular Season
201566,"Westbrook, Russell",1,64,63,Touch < 2 Seconds,0.426,139,357,0.389,0.527,0.077,41,65,0.631,0.348,98,292,0.336,2025-26,Regular Season
201566,"Westbrook, Russell",2,64,62,Touch 2-6 Seconds,0.294,112,247,0.453,0.492,0.231,93,194,0.479,0.063,19,53,0.358,2025-26,Regular Season
201566,"Westbrook, Russell",3,64,63,Touch 6+ Seconds,0.28,107,235,0.455,0.479,0.24,96,201,0.478,0.041,11,34,0.324,2025-26,Regular Season
1642346,"Dunn, Ryan",1,66,64,Touch < 2 Seconds,0.816,130,275,0.473,0.571,0.359,76,121,0.628,0.457,54,154,0.351,2025-26,Regular Season
1642346,"Dunn, Ryan",2,66,37,Touch 2-6 Seconds,0.157,19,53,0.358,0.358,0.148,19,50,0.38,0.009,0,3,0.0,2025-26,Regular Season
1642346,"Dunn, Ryan",3,66,8,Touch 6+ Seconds,0.027,3,9,0.333,0.333,0.021,3,7,0.429,0.006,0,2,0.0,2025-26,Regular Season
1641750,"Kalkbrenner, Ryan",1,65,64,Touch < 2 Seconds,0.915,198,259,0.764,0.764,0.908,198,257,0.77,0.007,0,2,0.0,2025-26,Regular Season
1641750,"Kalkbrenner, Ryan",2,65,19,Touch 2-6 Seconds,0.074,12,21,0.571,0.571,0.067,12,19,0.632,0.007,0,2,0.0,2025-26,Regular Season
1641750,"Kalkbrenner, Ryan",3,65,2,Touch 6+ Seconds,0.011,1,3,0.333,0.333,0.007,1,2,0.5,0.004,0,1,0.0,2025-26,Regular Season
1642948,"Nembhard, Ryan",1,56,41,Touch < 2 Seconds,0.299,41,103,0.398,0.549,0.052,10,18,0.556,0.246,31,85,0.365,2025-26,Regular Season
1642948,"Nembhard, Ryan",2,56,44,Touch 2-6 Seconds,0.319,45,110,0.409,0.441,0.258,38,89,0.427,0.061,7,21,0.333,2025-26,Regular Season
1642948,"Nembhard, Ryan",3,56,47,Touch 6+ Seconds,0.383,55,132,0.417,0.447,0.325,47,112,0.42,0.058,8,20,0.4,2025-26,Regular Season
1631157,"Rollins, Ryan",1,72,72,Touch < 2 Seconds,0.284,130,283,0.459,0.647,0.035,24,35,0.686,0.249,106,248,0.427,2025-26,Regular Season
1631157,"Rollins, Ryan",2,72,72,Touch 2-6 Seconds,0.41,186,408,0.456,0.51,0.29,142,289,0.491,0.12,44,119,0.37,2025-26,Regular Season
1631157,"Rollins, Ryan",3,72,71,Touch 6+ Seconds,0.306,152,304,0.5,0.548,0.232,123,231,0.532,0.073,29,73,0.397,2025-26,Regular Season
1630180,"Bey, Saddiq",1,71,71,Touch < 2 Seconds,0.513,220,484,0.455,0.592,0.147,87,139,0.626,0.366,133,345,0.386,2025-26,Regular Season
1630180,"Bey, Saddiq",2,71,70,Touch 2-6 Seconds,0.384,160,362,0.442,0.463,0.329,145,310,0.468,0.055,15,52,0.288,2025-26,Regular Season
1630180,"Bey, Saddiq",3,71,55,Touch 6+ Seconds,0.103,46,97,0.474,0.474,0.095,46,90,0.511,0.007,0,7,0.0,2025-26,Regular Season
1630573,"Hauser, Sam",1,74,74,Touch < 2 Seconds,0.85,200,482,0.415,0.596,0.074,25,42,0.595,0.776,175,440,0.398,2025-26,Regular Season
1630573,"Hauser, Sam",2,74,52,Touch 2-6 Seconds,0.143,36,81,0.444,0.506,0.085,26,48,0.542,0.058,10,33,0.303,2025-26,Regular Season
1630573,"Hauser, Sam",3,74,4,Touch 6+ Seconds,0.007,1,4,0.25,0.375,0.0,0,0,,0.007,1,4,0.25,2025-26,Regular Season
1630241,"Merrill, Sam",1,50,50,Touch < 2 Seconds,0.798,173,371,0.466,0.647,0.114,39,53,0.736,0.684,134,318,0.421,2025-26,Regular Season
1630241,"Merrill, Sam",2,50,43,Touch 2-6 Seconds,0.196,40,91,0.44,0.533,0.108,23,50,0.46,0.088,17,41,0.415,2025-26,Regular Season
1630241,"Merrill, Sam",3,50,3,Touch 6+ Seconds,0.006,1,3,0.333,0.5,0.002,0,1,0.0,0.004,1,2,0.5,2025-26,Regular Season
1630572,"Mamukelashvili, Sandro",1,75,74,Touch < 2 Seconds,0.807,247,476,0.519,0.627,0.354,144,209,0.689,0.453,103,267,0.386,2025-26,Regular Season
1630572,"Mamukelashvili, Sandro",2,75,53,Touch 2-6 Seconds,0.181,58,107,0.542,0.551,0.168,56,99,0.566,0.014,2,8,0.25,2025-26,Regular Season
1630572,"Mamukelashvili, Sandro",3,75,7,Touch 6+ Seconds,0.012,3,7,0.429,0.429,0.012,3,7,0.429,0.0,0,0,,2025-26,Regular Season
1630583,"Aldama, Santi",1,43,43,Touch < 2 Seconds,0.655,149,312,0.478,0.582,0.269,84,128,0.656,0.387,65,184,0.353,2025-26,Regular Season
1630583,"Aldama, Santi",2,43,42,Touch 2-6 Seconds,0.338,78,161,0.484,0.5,0.305,73,145,0.503,0.034,5,16,0.313,2025-26,Regular Season
1630583,"Aldama, Santi",3,43,3,Touch 6+ Seconds,0.006,1,3,0.333,0.333,0.006,1,3,0.333,0.0,0,0,,2025-26,Regular Season
1630703,"Henderson, Scoot",1,26,26,Touch < 2 Seconds,0.348,39,101,0.386,0.515,0.079,13,23,0.565,0.269,26,78,0.333,2025-26,Regular Season
1630703,"Henderson, Scoot",2,26,26,Touch 2-6 Seconds,0.414,54,120,0.45,0.508,0.286,40,83,0.482,0.128,14,37,0.378,2025-26,Regular Season
1630703,"Henderson, Scoot",3,26,24,Touch 6+ Seconds,0.238,28,69,0.406,0.457,0.169,21,49,0.429,0.069,7,20,0.35,2025-26,Regular Season
1630567,"Barnes, Scottie",1,75,74,Touch < 2 Seconds,0.464,256,488,0.525,0.58,0.294,202,309,0.654,0.17,54,179,0.302,2025-26,Regular Season
1630567,"Barnes, Scottie",2,75,73,Touch 2-6 Seconds,0.378,194,397,0.489,0.495,0.355,189,373,0.507,0.023,5,24,0.208,2025-26,Regular Season
1630567,"Barnes, Scottie",3,75,63,Touch 6+ Seconds,0.158,79,166,0.476,0.485,0.148,76,156,0.487,0.01,3,10,0.3,2025-26,Regular Season
1630590,"Pippen Jr., Scotty",1,10,10,Touch < 2 Seconds,0.375,17,36,0.472,0.583,0.167,9,16,0.563,0.208,8,20,0.4,2025-26,Regular Season
1630590,"Pippen Jr., Scotty",2,10,10,Touch 2-6 Seconds,0.427,18,41,0.439,0.451,0.344,17,33,0.515,0.083,1,8,0.125,2025-26,Regular Season
1630590,"Pippen Jr., Scotty",3,10,8,Touch 6+ Seconds,0.198,8,19,0.421,0.447,0.156,7,15,0.467,0.042,1,4,0.25,2025-26,Regular Season
1642951,"Pedulla, Sean",1,5,4,Touch < 2 Seconds,0.538,2,7,0.286,0.429,0.0,0,0,,0.538,2,7,0.286,2025-26,Regular Season
1642951,"Pedulla, Sean",2,5,2,Touch 2-6 Seconds,0.308,3,4,0.75,0.875,0.154,2,2,1.0,0.154,1,2,0.5,2025-26,Regular Season
1642951,"Pedulla, Sean",3,5,2,Touch 6+ Seconds,0.154,0,2,0.0,0.0,0.154,0,2,0.0,0.0,0,0,,2025-26,Regular Season
203552,"Curry, Seth",1,6,5,Touch < 2 Seconds,0.615,9,16,0.563,0.75,0.192,3,5,0.6,0.423,6,11,0.545,2025-26,Regular Season
203552,"Curry, Seth",2,6,5,Touch 2-6 Seconds,0.346,6,9,0.667,0.667,0.308,6,8,0.75,0.038,0,1,0.0,2025-26,Regular Season
203552,"Curry, Seth",3,6,1,Touch 6+ Seconds,0.038,0,1,0.0,0.0,0.038,0,1,0.0,0.0,0,0,,2025-26,Regular Season
1631101,"Sharpe, Shaedon",1,48,47,Touch < 2 Seconds,0.274,122,232,0.526,0.603,0.142,86,120,0.717,0.132,36,112,0.321,2025-26,Regular Season
1631101,"Sharpe, Shaedon",2,48,48,Touch 2-6 Seconds,0.446,171,378,0.452,0.515,0.298,124,252,0.492,0.149,47,126,0.373,2025-26,Regular Season
1631101,"Sharpe, Shaedon",3,48,44,Touch 6+ Seconds,0.28,93,237,0.392,0.43,0.21,75,178,0.421,0.07,18,59,0.305,2025-26,Regular Season
1628983,"Gilgeous-Alexander, Shai",1,65,55,Touch < 2 Seconds,0.102,69,130,0.531,0.612,0.055,48,70,0.686,0.047,21,60,0.35,2025-26,Regular Season
1628983,"Gilgeous-Alexander, Shai",2,65,65,Touch 2-6 Seconds,0.355,248,454,0.546,0.583,0.281,215,360,0.597,0.073,33,94,0.351,2025-26,Regular Season
1628983,"Gilgeous-Alexander, Shai",3,65,65,Touch 6+ Seconds,0.543,388,695,0.558,0.598,0.439,333,562,0.593,0.104,55,133,0.414,2025-26,Regular Season
1630536,"Cooper, Sharife",1,36,27,Touch < 2 Seconds,0.267,27,54,0.5,0.602,0.114,16,23,0.696,0.153,11,31,0.355,2025-26,Regular Season
1630536,"Cooper, Sharife",2,36,26,Touch 2-6 Seconds,0.327,30,66,0.455,0.477,0.272,27,55,0.491,0.054,3,11,0.273,2025-26,Regular Season
1630536,"Cooper, Sharife",3,36,26,Touch 6+ Seconds,0.406,40,82,0.488,0.524,0.317,34,64,0.531,0.089,6,18,0.333,2025-26,Regular Season
1631321,"Cissoko, Sidy",1,71,67,Touch < 2 Seconds,0.703,84,232,0.362,0.481,0.142,29,47,0.617,0.561,55,185,0.297,2025-26,Regular Season
1631321,"Cissoko, Sidy",2,71,50,Touch 2-6 Seconds,0.252,43,83,0.518,0.536,0.224,40,74,0.541,0.027,3,9,0.333,2025-26,Regular Season
1631321,"Cissoko, Sidy",3,71,12,Touch 6+ Seconds,0.045,4,15,0.267,0.3,0.039,3,13,0.231,0.006,1,2,0.5,2025-26,Regular Season
1631323,"Fontecchio, Simone",1,69,65,Touch < 2 Seconds,0.79,150,361,0.416,0.561,0.147,45,67,0.672,0.643,105,294,0.357,2025-26,Regular Season
1631323,"Fontecchio, Simone",2,69,47,Touch 2-6 Seconds,0.208,33,95,0.347,0.4,0.158,23,72,0.319,0.05,10,23,0.435,2025-26,Regular Season
1631323,"Fontecchio, Simone",3,69,1,Touch 6+ Seconds,0.002,0,1,0.0,0.0,0.002,0,1,0.0,0.0,0,0,,2025-26,Regular Season
